2       , -43.2272    , array([ 0.423529   ,  0.409007   ])
4       , -43.6062    , array([ 0.84447    ,  0.84261    ])
6       , -43.611     , array([ 0.84447    ,  0.843453   ])
8       , -37.4692    , array([ 0.591799   ,  0.58034    ])
[0.59120719 0.58034021]
10      , -38.3076    , array([ 0.423106   ,  0.859214   ])
12      , -38.316     , array([ 0.423106   ,  0.860073   ])
14      , -43.0098    , array([ 0.488209   ,  0.319312   ])
16      , -37.4818    , array([ 0.433862   ,  0.721391   ])
18      , -37.4827    , array([ 0.433862   ,  0.722112   ])
[0.43386157 0.72139062]
20      , -39.1386    , array([ 0.423529   ,  0.537696   ])
22      , -43.5134    , array([ 0.609398   ,  1.36425    ])
24      , -43.5249    , array([ 0.609398   ,  1.36561    ])
26      , -37.4736    , array([ 0.468255   ,  0.694701   ])
[0.46778695 0.69470082]
28      , -37.8217    , array([ 0.423106   ,  0.801744   ])
30      , -37.8273    , array([ 0.423106   ,  0.802547   ])
32      , -45.5278    , array([ 0.45948    ,  0.295927   ])
34      , -37.4807    , array([ 0.42679    ,  0.721072   ])
36      , -37.4816    , array([ 0.42679    ,  0.721793   ])
[0.42678989 0.72107202]
38      , -38.7599    , array([ 0.423529   ,  0.0662744  ])
40      , -50.9684    , array([ 1.0674     ,  0.0453639  ])
42      , -50.9694    , array([ 1.0674     ,  0.0454093  ])
44      , -38.355     , array([ 0.473198   ,  0.0633311  ])
[0.47272512 0.06333107]
46      , -37.4738    , array([ 0.423106   ,  0.705681   ])
48      , -37.4736    , array([ 0.423106   ,  0.706387   ])
50      , -48.2187    , array([ 0.44953    ,  1.91484    ])
52      , -37.4734    , array([ 0.423188   ,  0.707968   ])
54      , -37.4734    , array([ 0.423188   ,  0.708677   ])
[0.42318772 0.70796841]
56      , -47.7146    , array([ 0.423529   ,  0.31103    ])
58      , -54.3554    , array([ 1.05642    ,  0.465591   ])
60      , -54.355     , array([ 1.05642    ,  0.466057   ])
62      , -37.5205    , array([ 0.644687   ,  0.374325   ])
[0.64404231 0.37432526]
64      , -37.4892    , array([ 0.423106   ,  0.727305   ])
66      , -37.4905    , array([ 0.423106   ,  0.728032   ])
68      , -50.0125    , array([ 0.418484   ,  0.26758    ])
70      , -37.474     , array([ 0.422999   ,  0.712106   ])
72      , -37.4743    , array([ 0.422999   ,  0.712819   ])
[0.42299892 0.71210632]
74      , -37.5195    , array([ 0.423529   ,  0.677415   ])
76      , -47.6978    , array([ 0.462937   ,  1.83395    ])
78      , -47.7072    , array([ 0.462937   ,  1.83579    ])
80      , -37.4737    , array([ 0.425096   ,  0.705682   ])
[0.42467135 0.7056817 ]
82      , -38.2922    , array([ 0.423106   ,  0.585438   ])
84      , -38.2838    , array([ 0.423106   ,  0.586024   ])
86      , -45.0016    , array([ 0.549388   ,  1.53751    ])
88      , -37.4743    , array([ 0.444079   ,  0.700577   ])
90      , -37.4741    , array([ 0.444079   ,  0.701278   ])
[0.44407927 0.70057722]
92      , -49.7203    , array([ 0.423529   ,  0.175007   ])
94      , -56.4679    , array([ 1.13774    ,  0.151121   ])
96      , -56.4739    , array([ 1.13774    ,  0.151273   ])
98      , -37.5734    , array([ 0.624422   ,  0.165213   ])
[0.62379806 0.16521305]
100     , -38.7492    , array([ 0.423106   ,  0.900968   ])
102     , -38.7594    , array([ 0.423106   ,  0.90187    ])
104     , -41.6045    , array([ 0.507269   ,  0.336932   ])
106     , -37.4799    , array([ 0.441021   ,  0.718658   ])
108     , -37.4806    , array([ 0.441021   ,  0.719377   ])
[0.44102123 0.71865799]
110     , -37.5978    , array([ 0.423529   ,  0.658106   ])
112     , -47.2163    , array([ 0.47838    ,  1.77543    ])
114     , -47.2266    , array([ 0.47838    ,  1.77721    ])
116     , -37.4741    , array([ 0.427097   ,  0.70428    ])
[0.42667048 0.70428013]
118     , -37.7021    , array([ 0.423106   ,  0.783002   ])
120     , -37.7066    , array([ 0.423106   ,  0.783785   ])
122     , -46.5059    , array([ 0.449666   ,  0.288568   ])
124     , -37.4791    , array([ 0.425255   ,  0.7196     ])
126     , -37.4798    , array([ 0.425255   ,  0.72032    ])
[0.42525468 0.71959955]
128     , -47.8602    , array([ 0.423529   ,  0.14718    ])
130     , -54.317     , array([ 1.11743    ,  0.11596    ])
132     , -54.3214    , array([ 1.11743    ,  0.116076   ])
134     , -37.6757    , array([ 0.599693   ,  0.135135   ])
[0.59909378 0.13513524]
136     , -37.4923    , array([ 0.423106   ,  0.68846    ])
138     , -37.491     , array([ 0.423106   ,  0.689148   ])
140     , -47.9331    , array([ 0.455879   ,  1.86636    ])
142     , -37.4736    , array([ 0.423918   ,  0.706583   ])
144     , -37.4735    , array([ 0.423918   ,  0.70729    ])
[0.42391819 0.70658291]
146     , -39.5784    , array([ 0.423529   ,  0.969471   ])
148     , -39.9343    , array([ 0.534602   ,  0.36668    ])
150     , -39.9289    , array([ 0.534602   ,  0.367047   ])
152     , -37.4742    , array([ 0.456946   ,  0.707036   ])
[0.45648883 0.70703644]
154     , -37.5334    , array([ 0.423106   ,  0.673199   ])
156     , -37.5311    , array([ 0.423106   ,  0.673873   ])
158     , -47.5901    , array([ 0.466867   ,  1.82126    ])
160     , -37.4738    , array([ 0.425043   ,  0.70536    ])
162     , -37.4736    , array([ 0.425043   ,  0.706065   ])
[0.42504319 0.70535969]
164     , -40.5387    , array([ 0.423529   ,  0.0853561  ])
166     , -51.2673    , array([ 1.06673    ,  0.0583354  ])
168     , -51.2687    , array([ 1.06673    ,  0.0583937  ])
170     , -38.1456    , array([ 0.519118   ,  0.0784975  ])
[0.51859959 0.07849746]
172     , -40.9549    , array([ 0.423106   ,  0.470326   ])
174     , -40.9397    , array([ 0.423106   ,  0.470797   ])
176     , -42.3702    , array([ 0.719881   ,  1.09788    ])
178     , -37.4726    , array([ 0.523566   ,  0.661081   ])
180     , -37.4725    , array([ 0.523566   ,  0.661742   ])
[0.52356611 0.66108096]
182     , -39.6661    , array([ 0.423529   ,  0.514956   ])
184     , -42.9414    , array([ 0.642304   ,  1.27766    ])
186     , -42.9521    , array([ 0.642304   ,  1.27894    ])
188     , -37.4733    , array([ 0.483855   ,  0.688116   ])
[0.48337153 0.68811558]
190     , -39.167     , array([ 0.423106   ,  0.536587   ])
192     , -39.1554    , array([ 0.423106   ,  0.537124   ])
194     , -43.4846    , array([ 0.611495   ,  1.36013    ])
196     , -37.4736    , array([ 0.468477   ,  0.694498   ])
198     , -37.4735    , array([ 0.468477   ,  0.695192   ])
[0.46847673 0.69449756]
200     , -39.8943    , array([ 0.423529   ,  0.993752   ])
202     , -39.4757    , array([ 0.543697   ,  0.377451   ])
204     , -39.4707    , array([ 0.543697   ,  0.377829   ])
[0.54369658 0.37745089]
206     , -39.4621    , array([ 0.423529   ,  0.960355   ])
208     , -40.1066    , array([ 0.531521   ,  0.362734   ])
210     , -40.1011    , array([ 0.531521   ,  0.363097   ])
212     , -37.4748    , array([ 0.454756   ,  0.708873   ])
[0.45430182 0.70887305]
214     , -42.6398    , array([ 0.423106   ,  0.0256833  ])
216     , -42.6323    , array([ 0.423106   ,  0.025709   ])
218     , -66.0371    , array([ 0.183837   ,  0.0445555  ])
220     , -39.3632    , array([ 0.335601   ,  0.0299277  ])
222     , -39.3586    , array([ 0.335601   ,  0.0299576  ])
[0.33560084 0.02992769]
224     , -47.5426    , array([ 0.958967   ,  0.409007   ])
226     , -45.8012    , array([ 0.352433   ,  0.408085   ])
228     , -45.7741    , array([ 0.352433   ,  0.408494   ])
[0.35243264 0.40808546]
230     , -48.2418    , array([ 0.958967   ,  0.859214   ])
232     , -38.3986    , array([ 0.35266    ,  0.828843   ])
234     , -38.4087    , array([ 0.35266    ,  0.829672   ])
[0.3526601  0.82884258]
236     , -47.6673    , array([ 0.958967   ,  0.537696   ])
238     , -39.8353    , array([ 0.352466   ,  0.53029    ])
240     , -39.8184    , array([ 0.352466   ,  0.530821   ])
[0.35246564 0.53029035]
242     , -48.1355    , array([ 0.958967   ,  0.801744   ])
244     , -37.8451    , array([ 0.352618   ,  0.776088   ])
246     , -37.8518    , array([ 0.352618   ,  0.776864   ])
[0.35261824 0.77608783]
248     , -49.4507    , array([ 0.958967   ,  0.0662744  ])
