2       , -1.22207e+07, array([ 3.07104    ,  43.8809    ])
4       , -1.20327e+07, array([ 6.33226    ,  22.0288    ])
6       , -1.20334e+07, array([ 6.33226    ,  22.0509    ])
8       , -186722     , array([ 115.033    ,  1.39912    ])
10      , -835271     , array([ 57.1697    ,  2.71779    ])
12      , -836797     , array([ 57.1697    ,  2.72051    ])
14      , -130765     , array([ 100.794    ,  1.58647    ])
16      , -127934     , array([ 95.3067    ,  1.67162    ])
18      , -128029     , array([ 95.3067    ,  1.67329    ])
[95.30671465  1.67161769]
20      , -1.21391e+07, array([ 3.07104    ,  12.5534    ])
22      , -9.73056e+06, array([ 6.47269    ,  6.45392    ])
24      , -9.73333e+06, array([ 6.47269    ,  6.46038    ])
26      , -1.99423e+06, array([ 128.367    ,  0.450896   ])
28      , -708343     , array([ 35.0394    ,  1.43284    ])
30      , -709385     , array([ 35.0394    ,  1.43428    ])
32      , -244655     , array([ 55.6626    ,  0.949423   ])
[55.60701049  0.94942331]
34      , -1.22207e+07, array([ 3.06797    ,  98.406     ])
36      , -1.22207e+07, array([ 3.06797    ,  98.5045    ])
38      , -1.22207e+07, array([ 8.34028    ,  94.2748    ])
40      , -3.79623e+06, array([ 453.237    ,  79.413     ])
42      , -3.79833e+06, array([ 453.237    ,  79.4924    ])
44      , -1.07579e+07, array([ 3.97263e+09,  39.983     ])
46      , -6.28174e+06, array([ 21524      ,  67.2852    ])
48      , -6.27979e+06, array([ 21524      ,  67.3525    ])
50      , -2.52094e+06, array([ 2029.51    ,  74.4666    ])
52      , -2.44812e+06, array([ 1605.6     ,  75.2161    ])
54      , -2.44844e+06, array([ 1605.6     ,  75.2914    ])
56      , -2.44659e+06, array([ 1475.66    ,  75.4924    ])
58      , -2.81674e+06, array([ 817.407    ,  77.4279    ])
60      , -2.81804e+06, array([ 817.407    ,  77.5053    ])
62      , -2.44659e+06, array([ 1475.66    ,  75.4924    ])
[1474.1805588    75.49235053]
64      , -1.22207e+07, array([ 3.06797    ,  64.7946    ])
66      , -1.22207e+07, array([ 3.06797    ,  64.8595    ])
68      , -1.22069e+07, array([ 8.02973    ,  49.163     ])
70      , -1.55297e+06, array([ 374.911    ,  16.2943    ])
72      , -1.5539e+06 , array([ 374.911    ,  16.3106    ])
74      , -1.22207e+07, array([ 1.79064e+09,  0.196621   ])
76      , -2.61068e+06, array([ 1715.12    ,  10.5281    ])
78      , -2.6109e+06 , array([ 1715.12    ,  10.5386    ])
80      , -1.46354e+06, array([ 472.504    ,  15.251     ])
82      , -1.49051e+06, array([ 557.875    ,  14.5364    ])
84      , -1.4909e+06 , array([ 557.875    ,  14.5509    ])
86      , -1.46354e+06, array([ 472.504    ,  15.251     ])
[472.03213538  15.25104944]
88      , -1.22207e+07, array([ 3.06797    ,  47.4968    ])
90      , -1.22207e+07, array([ 3.06797    ,  47.5444    ])
92      , -1.20793e+07, array([ 6.34887    ,  23.8848    ])
94      , -173025     , array([ 115.853    ,  1.5274     ])
96      , -172872     , array([ 115.853    ,  1.52893    ])
98      , -1.41324e+06, array([ 50.5312    ,  3.35304    ])
100     , -135296     , array([ 104.711    ,  1.68081    ])
102     , -135378     , array([ 104.711    ,  1.68249    ])
104     , -135375     , array([ 104.722    ,  1.68224    ])
106     , -399875     , array([ 72.6716    ,  2.375      ])
108     , -400839     , array([ 72.6716    ,  2.37738    ])
110     , -135340     , array([ 104.369    ,  1.68762    ])
112     , -135228     , array([ 103.89     ,  1.69339    ])
114     , -135316     , array([ 103.89     ,  1.69508    ])
116     , -186400     , array([ 86.9767    ,  2.00544    ])
118     , -135228     , array([ 103.89     ,  1.69339    ])
120     , -135316     , array([ 103.89     ,  1.69508    ])
[103.88971729   1.69338733]
122     , -1.22044e+07, array([ 3.07104    ,  17.4951    ])
124     , -1.06003e+07, array([ 6.41163    ,  8.90071    ])
126     , -1.06027e+07, array([ 6.41163    ,  8.90962    ])
128     , -1.2735e+06 , array([ 122.425    ,  0.596297   ])
130     , -362989     , array([ 46.7412    ,  1.4403     ])
132     , -363672     , array([ 46.7412    ,  1.44174    ])
134     , -210346     , array([ 68.5366    ,  1.01497    ])
136     , -170559     , array([ 60.3663    ,  1.1392     ])
138     , -170393     , array([ 60.3663    ,  1.14034    ])
[60.36629318  1.13919698]
140     , -1.22206e+07, array([ 3.07104    ,  33.4368    ])
142     , -1.17861e+07, array([ 6.34011    ,  16.8077    ])
144     , -1.17873e+07, array([ 6.34011    ,  16.8245    ])
146     , -349749     , array([ 115.747    ,  1.07309    ])
148     , -1.22381e+06, array([ 44.3369    ,  2.66148    ])
150     , -1.22564e+06, array([ 44.3369    ,  2.66414    ])
152     , -121477     , array([ 86.3532    ,  1.41644    ])
154     , -119441     , array([ 84.5627    ,  1.44348    ])
156     , -119398     , array([ 84.5627    ,  1.44492    ])
158     , -361649     , array([ 61.2923    ,  1.96005    ])
160     , -119441     , array([ 84.5627    ,  1.44348    ])
162     , -119398     , array([ 84.5627    ,  1.44492    ])
[84.56265606  1.44347887]
164     , -1.22207e+07, array([ 3.07104    ,  70.1732    ])
166     , -1.2218e+07 , array([ 8.31059    ,  64.5565    ])
168     , -1.22181e+07, array([ 8.31059    ,  64.6211    ])
170     , -2.80584e+06, array([ 447.908    ,  46.2399    ])
172     , -1.20215e+07, array([ 3.76048e+09,  12.1709    ])
174     , -1.20211e+07, array([ 3.76048e+09,  12.1831    ])
176     , -4.69764e+06, array([ 9371.74    ,  35.8474    ])
178     , -2.23462e+06, array([ 1355.88    ,  42.1415    ])
180     , -2.23459e+06, array([ 1355.88    ,  42.1836    ])
182     , -2.15225e+06, array([ 939.355    ,  43.46      ])
[938.41636823  43.46002431]
184     , -1.22206e+07, array([ 3.06797    ,  33.1604    ])
186     , -1.22206e+07, array([ 3.06797    ,  33.1935    ])
188     , -1.1775e+07 , array([ 6.34654    ,  16.6689    ])
190     , -355569     , array([ 115.64     ,  1.0643     ])
192     , -354808     , array([ 115.64     ,  1.06536    ])
194     , -1.17046e+06, array([ 44.8374    ,  2.61429    ])
196     , -121402     , array([ 85.7946    ,  1.41224    ])
198     , -121319     , array([ 85.7946    ,  1.41365    ])
200     , -119467     , array([ 84.1934    ,  1.43904    ])
202     , -351151     , array([ 61.3797    ,  1.93961    ])
204     , -352025     , array([ 61.3797    ,  1.94155    ])
206     , -119467     , array([ 84.1934    ,  1.43904    ])
[84.10920838  1.43903995]
208     , -1.22207e+07, array([ 3.06797    ,  91.3927    ])
210     , -1.22207e+07, array([ 3.06797    ,  91.4841    ])
212     , -1.22207e+07, array([ 8.34286    ,  94.6411    ])
214     , -4.53183e+06, array([ 453.94     ,  108.831    ])
216     , -4.5344e+06 , array([ 453.94     ,  108.94     ])
218     , -6.66524e+06, array([ 3.99858e+09,  190.302    ])
220     , -8.43704e+06, array([ 55495.6    ,  128.735    ])
222     , -8.43462e+06, array([ 55495.6    ,  128.864    ])
224     , -2.69658e+06, array([ 2698.06    ,  115.821    ])
226     , -2.6426e+06 , array([ 1933.56    ,  114.484    ])
228     , -2.64301e+06, array([ 1933.56    ,  114.599    ])
[1933.55842415  114.48449015]
230     , -1.22189e+07, array([ 3.07104    ,  24.1772    ])
232     , -1.12955e+07, array([ 6.3682     ,  12.2103    ])
234     , -1.12974e+07, array([ 6.3682     ,  12.2225    ])
236     , -709974     , array([ 118.334    ,  0.794354   ])
238     , -1.21862e+06, array([ 38.3762    ,  2.27545    ])
240     , -1.22041e+06, array([ 38.3762    ,  2.27773    ])
242     , -135285     , array([ 73.0049    ,  1.24803    ])
244     , -132544     , array([ 70.3175    ,  1.29138    ])
246     , -132463     , array([ 70.3175    ,  1.29267    ])
[70.31749622  1.29137989]
248     , -1.22207e+07, array([ 3.07104    ,  47.1643    ])
250     , -1.2076e+07 , array([ 6.3403     ,  23.7088    ])
252     , -1.20766e+07, array([ 6.3403     ,  23.7325    ])
254     , -174194     , array([ 115.765    ,  1.51389    ])
256     , -1.36527e+06, array([ 50.8929    ,  3.29504    ])
258     , -1.36722e+06, array([ 50.8929    ,  3.29833    ])
260     , -134502     , array([ 104.358    ,  1.67024    ])
262     , -134393     , array([ 104.124    ,  1.67221    ])
264     , -134470     , array([ 104.124    ,  1.67388    ])
266     , -386707     , array([ 72.8684    ,  2.34734    ])
268     , -134331     , array([ 103.651    ,  1.67945    ])
270     , -134412     , array([ 103.651    ,  1.68113    ])
272     , -134372     , array([ 103.202    ,  1.68796    ])
[103.09906409   1.6879621 ]
274     , -1.2205e+07 , array([ 3.06797    ,  17.5976    ])
276     , -1.22051e+07, array([ 3.06797    ,  17.6152    ])
278     , -1.06117e+07, array([ 6.41507    ,  8.94834    ])
280     , -1.26497e+06, array([ 122.02     ,  0.598278   ])
282     , -1.26294e+06, array([ 122.02     ,  0.598876   ])
284     , -377409     , array([ 46.3938    ,  1.45503    ])
286     , -211964     , array([ 68.7703    ,  1.01282    ])
288     , -211382     , array([ 68.7703    ,  1.01384    ])
290     , -170006     , array([ 60.4422    ,  1.1413     ])
[60.38182643  1.14130088]
292     , -1.22207e+07, array([ 3.06797    ,  65.0703    ])
294     , -1.22207e+07, array([ 3.06797    ,  65.1354    ])
296     , -1.22071e+07, array([ 8.02279    ,  49.2247    ])
298     , -1.54433e+06, array([ 373.294    ,  16.1207    ])
300     , -1.54527e+06, array([ 373.294    ,  16.1369    ])
302     , -1.22207e+07, array([ 1.75843e+09,  0.185434   ])
304     , -2.6271e+06 , array([ 1752.79    ,  10.2845    ])
306     , -2.62752e+06, array([ 1752.79    ,  10.2948    ])
308     , -1.45941e+06, array([ 461.776    ,  15.1588    ])
310     , -1.46451e+06, array([ 527.623    ,  14.5785    ])
312     , -1.4648e+06 , array([ 527.623    ,  14.5931    ])
314     , -1.45941e+06, array([ 461.776    ,  15.1588    ])
[461.31458277  15.15875784]
316     , -1.22077e+07, array([ 3.06797    ,  18.1577    ])
318     , -1.22077e+07, array([ 3.06797    ,  18.1758    ])
320     , -1.06865e+07, array([ 6.4123     ,  9.2288     ])
322     , -1.20528e+06, array([ 121.756    ,  0.615868   ])
324     , -1.20328e+06, array([ 121.756    ,  0.616484   ])
326     , -446670     , array([ 45.111     ,  1.53561    ])
328     , -201217     , array([ 69.3       ,  1.03392    ])
330     , -200675     , array([ 69.3       ,  1.03495    ])
332     , -164733     , array([ 61.6325    ,  1.15265    ])
[61.5709112   1.15264666]
334     , -1.22207e+07, array([ 3.23399    ,  43.8809    ])
336     , -1.22207e+07, array([ 3.23399    ,  43.9248    ])
338     , -1.19927e+07, array([ 6.66249    ,  21.9629    ])
340     , -208459     , array([ 119.414    ,  1.3783     ])
342     , -207979     , array([ 119.414    ,  1.37967    ])
344     , -2.40494e+06, array([ 38.9934    ,  4.03512    ])
346     , -129359     , array([ 99.6243    ,  1.63984    ])
348     , -129420     , array([ 99.6243    ,  1.64148    ])
350     , -129367     , array([ 99.3333    ,  1.64602    ])
352     , -648617     , array([ 62.174     ,  2.57719    ])
354     , -649940     , array([ 62.174     ,  2.57976    ])
356     , -129327     , array([ 99.0045    ,  1.65126    ])
358     , -129235     , array([ 98.6189    ,  1.65586    ])
360     , -129307     , array([ 98.6189    ,  1.65752    ])
362     , -240261     , array([ 78.3825    ,  2.06579    ])
364     , -129235     , array([ 98.6189    ,  1.65586    ])
366     , -129307     , array([ 98.6189    ,  1.65752    ])
[98.61887745  1.65586499]
368     , -1.21175e+07, array([ 3.23723    ,  12.5534    ])
370     , -9.55599e+06, array([ 6.81665    ,  6.44725    ])
372     , -9.55883e+06, array([ 6.81665    ,  6.4537     ])
374     , -2.07917e+06, array([ 134.69     ,  0.44857    ])
376     , -650826     , array([ 36.5439    ,  1.43781    ])
378     , -651873     , array([ 36.5439    ,  1.43924    ])
380     , -234864     , array([ 57.2235    ,  0.96393    ])
[57.16632693  0.96393015]
382     , -1.22207e+07, array([ 3.23399    ,  98.406     ])
384     , -1.22207e+07, array([ 3.23399    ,  98.5045    ])
386     , -1.22207e+07, array([ 1.19095    ,  99.2121    ])
388     , -1.22207e+07, array([ 1.89974    ,  98.834     ])
390     , -1.22207e+07, array([ 1.89974    ,  98.9329    ])
392     , -1.22207e+07, array([ 2.82691    ,  98.5149    ])
394     , -1.22207e+07, array([ 2.54164    ,  98.5996    ])
396     , -1.22207e+07, array([ 2.54164    ,  98.6983    ])
398     , -1.22207e+07, array([ 2.68458    ,  98.5564    ])
[ 2.68189184 98.55641551]
400     , -1.22207e+07, array([ 3.23399    ,  64.7946    ])
402     , -1.22207e+07, array([ 3.23399    ,  64.8595    ])
