2       , -9.39248e+06, array([ 8.0325     ,  95.3473    ])
4       , -9.09601e+06, array([ 16.404     ,  47.3909    ])
6       , -9.09688e+06, array([ 16.404     ,  47.4383    ])
8       , -1.00166e+06, array([ 286.757    ,  2.89228    ])
10      , -9.1829e+06 , array([ 6659.22    ,  0.133457   ])
12      , -9.18249e+06, array([ 6659.22    ,  0.13359    ])
14      , -926559     , array([ 317.369    ,  2.61922    ])
16      , -904228     , array([ 373.415    ,  2.232      ])
18      , -904915     , array([ 373.415    ,  2.23423    ])
20      , -4.32538e+06, array([ 1578.49    ,  0.54578    ])
22      , -870566     , array([ 402.655    ,  2.07339    ])
24      , -871433     , array([ 402.655    ,  2.07547    ])
26      , -759017     , array([ 461.587    ,  1.81596    ])
[461.12598521   1.81596365]
28      , -2.25291e+06, array([ 8.02447    ,  0.248857   ])
30      , -2.25231e+06, array([ 8.02447    ,  0.249106   ])
32      , -928867     , array([ 20.7933    ,  0.338882   ])
[20.77253243  0.3388818 ]
34      , -8.87138e+06, array([ 8.02447    ,  18.1772    ])
36      , -8.87259e+06, array([ 8.02447    ,  18.1953    ])
38      , -5.83684e+06, array([ 16.6512    ,  9.16728    ])
40      , -1.3431e+06 , array([ 307.183    ,  0.59306    ])
42      , -1.34088e+06, array([ 307.183    ,  0.593654   ])
44      , -539666     , array([ 89.932     ,  1.88126    ])
[89.84206546  1.88126441]
46      , -9.30105e+06, array([ 8.02447    ,  31.988     ])
48      , -9.30141e+06, array([ 8.02447    ,  32.02      ])
50      , -7.18107e+06, array([ 16.5104    ,  15.989     ])
52      , -549333     , array([ 294.409    ,  0.998062   ])
54      , -548627     , array([ 294.409    ,  0.999061   ])
56      , -520103     , array([ 147.312    ,  1.94538    ])
58      , -442028     , array([ 216.366    ,  1.34246    ])
60      , -442183     , array([ 216.366    ,  1.3438     ])
[216.36640164   1.34245575]
62      , -9.39174e+06, array([ 8.0325     ,  70.399     ])
64      , -8.75072e+06, array([ 16.4124    ,  35.0091    ])
66      , -8.75213e+06, array([ 16.4124    ,  35.0441    ])
68      , -745644     , array([ 287.493    ,  2.14111    ])
70      , -769623     , array([ 268.698    ,  2.28497    ])
72      , -770581     , array([ 268.698    ,  2.28725    ])
74      , -745644     , array([ 287.493    ,  2.14111    ])
[287.20536062   2.14110634]
76      , -9.39238e+06, array([ 8.02447    ,  84.8106    ])
78      , -9.39238e+06, array([ 8.02447    ,  84.8955    ])
80      , -8.98124e+06, array([ 16.4228    ,  42.16      ])
82      , -894742     , array([ 286.678    ,  2.57457    ])
84      , -895706     , array([ 286.678    ,  2.57714    ])
86      , -9.22557e+06, array([ 6674.97    ,  0.118874   ])
88      , -846356     , array([ 328.826    ,  2.25157    ])
90      , -846913     , array([ 328.826    ,  2.25382    ])
[328.82561863   2.25156507]
92      , -9.37338e+06, array([ 8.0325     ,  44.5827    ])
94      , -7.93421e+06, array([ 16.4434    ,  22.2138    ])
96      , -7.93632e+06, array([ 16.4434    ,  22.236     ])
98      , -534995     , array([ 290.216    ,  1.36913    ])
100     , -9.34461e+06, array([ 6811.05    ,  0.0638628  ])
102     , -9.34451e+06, array([ 6811.05    ,  0.0639267  ])
[6.81105294e+03 6.38628249e-02]
104     , -4.402e+06  , array([ 8.0325     ,  1.87467    ])
106     , -1.5049e+06 , array([ 18.1688    ,  1.05347    ])
108     , -1.5064e+06 , array([ 18.1688    ,  1.05453    ])
[18.168765    1.05347168]
110     , -9.16261e+06, array([ 8.0325     ,  24.6613    ])
112     , -6.56017e+06, array([ 16.5488    ,  12.3696    ])
114     , -6.56257e+06, array([ 16.5488    ,  12.382     ])
116     , -815848     , array([ 299.641    ,  0.782925   ])
118     , -510199     , array([ 116.317    ,  1.92778    ])
120     , -511133     , array([ 116.317    ,  1.92971    ])
[116.31711531   1.92778455]
122     , -8.26728e+06, array([ 8.0325     ,  12.2446    ])
124     , -4.97071e+06, array([ 16.7967    ,  6.24033    ])
126     , -4.97279e+06, array([ 16.7967    ,  6.24658    ])
128     , -2.36723e+06, array([ 322.768    ,  0.420985   ])
130     , -563707     , array([ 68.7236    ,  1.72532    ])
132     , -564862     , array([ 68.7236    ,  1.72704    ])
[68.72359947  1.72531842]
134     , -9.38484e+06, array([ 8.0325     ,  51.9306    ])
136     , -8.24189e+06, array([ 16.4298    ,  25.853     ])
138     , -8.2438e+06 , array([ 16.4298    ,  25.8788    ])
140     , -607668     , array([ 289.023    ,  1.58803    ])
142     , -9.32813e+06, array([ 6758.48    ,  0.0737978  ])
144     , -9.328e+06  , array([ 6758.48    ,  0.0738717  ])
146     , -601587     , array([ 297.287    ,  1.54505    ])
148     , -580999     , array([ 312.464    ,  1.47053    ])
150     , -581607     , array([ 312.464    ,  1.472      ])
152     , -6.1288e+06 , array([ 1454.65    ,  0.329426   ])
154     , -542764     , array([ 333.049    ,  1.38198    ])
156     , -543377     , array([ 333.049    ,  1.38337    ])
158     , -577566     , array([ 356.027    ,  1.29636    ])
160     , -542764     , array([ 333.049    ,  1.38198    ])
162     , -543377     , array([ 333.049    ,  1.38337    ])
[333.04948162   1.38198416]
164     , -9.39054e+06, array([ 8.0325     ,  62.8745    ])
