2       , -5.9423e+07 , array([ 8.29197    ,  61.5851    ])
4       , -5.28378e+07, array([ 16.9477    ,  30.6355    ])
6       , -5.28503e+07, array([ 16.9477    ,  30.6662    ])
8       , -4.88791e+07, array([ 297.23     ,  1.87595    ])
10      , -2.02717e+07, array([ 43.3827    ,  12.2474    ])
12      , -2.02876e+07, array([ 43.3827    ,  12.2597    ])
14      , -4.43162e+06, array([ 91.1849    ,  5.94001    ])
16      , -4.36981e+06, array([ 95.0948    ,  5.6961     ])
18      , -4.37042e+06, array([ 95.0948    ,  5.7018     ])
[95.09480323  5.69609842]
20      , -5.72591e+07, array([ 8.29197    ,  23.3581    ])
22      , -3.69386e+07, array([ 17.0887    ,  11.7198    ])
24      , -3.69567e+07, array([ 17.0887    ,  11.7315    ])
26      , -5.7873e+07 , array([ 309.802    ,  0.742763   ])
28      , -6.92301e+06, array([ 45.2528    ,  4.63567    ])
30      , -6.93216e+06, array([ 45.2528    ,  4.64031    ])
32      , -4.50266e+06, array([ 67.0954    ,  3.18875    ])
[67.028292    3.18874752]
34      , -3.43556e+07, array([ 8.28368    ,  4.37593    ])
36      , -3.43718e+07, array([ 8.28368    ,  4.38031    ])
38      , -1.09437e+07, array([ 18.0896    ,  2.34059    ])
[18.07156916  2.34059359]
40      , -5.94425e+07, array([ 8.28368    ,  80.9618    ])
42      , -5.94425e+07, array([ 8.28368    ,  81.0428    ])
44      , -5.57668e+07, array([ 16.9541    ,  40.2488    ])
46      , -4.19606e+07, array([ 296.012    ,  2.45835    ])
48      , -4.19529e+07, array([ 296.012    ,  2.46081    ])
50      , -1.43323e+07, array([ 60.3903    ,  11.6319    ])
52      , -8.52403e+06, array([ 146.155    ,  4.8994     ])
54      , -8.5112e+06 , array([ 146.155    ,  4.90431    ])
56      , -5.2114e+06 , array([ 94.4577    ,  7.51306    ])
58      , -4.51727e+06, array([ 107.923    ,  6.58929    ])
60      , -4.51791e+06, array([ 107.923    ,  6.59588    ])
62      , -4.51785e+06, array([ 108.121    ,  6.58388    ])
[108.01327081   6.58388016]
64      , -5.94443e+07, array([ 8.28368    ,  97.2491    ])
66      , -5.94443e+07, array([ 8.28368    ,  97.3464    ])
68      , -5.71842e+07, array([ 16.9508    ,  48.3362    ])
70      , -3.87885e+07, array([ 295.725    ,  2.94998    ])
72      , -3.87626e+07, array([ 295.725    ,  2.95294    ])
74      , -4.33369e+07, array([ 28.735     ,  28.851     ])
76      , -4.75583e+06, array([ 111.691    ,  7.64308    ])
78      , -4.7585e+06 , array([ 111.691    ,  7.65073    ])
80      , -4.63416e+06, array([ 119.351    ,  7.1701     ])
[119.23187634   7.17009823]
82      , -5.34369e+07, array([ 8.28368    ,  15.1652    ])
84      , -5.34483e+07, array([ 8.28368    ,  15.1804    ])
86      , -2.92647e+07, array([ 17.2545    ,  7.67944    ])
88      , -5.89055e+07, array([ 323.184    ,  0.504955   ])
90      , -5.89101e+07, array([ 323.184    ,  0.50546    ])
92      , -8.80299e+06, array([ 33.952     ,  4.09599    ])
94      , -4.76484e+06, array([ 56.9366    ,  2.532      ])
96      , -4.75904e+06, array([ 56.9366    ,  2.53453    ])
[56.93660111  2.53199596]
98      , -5.90406e+07, array([ 8.29197    ,  37.2779    ])
100     , -4.52707e+07, array([ 16.9984    ,  18.601     ])
102     , -4.52877e+07, array([ 16.9984    ,  18.6196    ])
104     , -5.09197e+07, array([ 301.703    ,  1.15313    ])
106     , -4.29308e+06, array([ 70.614     ,  4.69244    ])
108     , -4.29571e+06, array([ 70.614     ,  4.69713    ])
110     , -4.16834e+06, array([ 76.1932    ,  4.36395    ])
[76.11702798  4.36394826]
112     , -5.93438e+07, array([ 8.28368    ,  48.7431    ])
114     , -5.93444e+07, array([ 8.28368    ,  48.7918    ])
116     , -4.95883e+07, array([ 16.9805    ,  24.2704    ])
118     , -5.1487e+07 , array([ 298.32     ,  1.49189    ])
120     , -5.14866e+07, array([ 298.32     ,  1.49339    ])
122     , -1.20872e+07, array([ 51.1464    ,  8.30274    ])
124     , -4.28159e+06, array([ 86.9572    ,  4.9496     ])
126     , -4.28097e+06, array([ 86.9572    ,  4.95455    ])
128     , -4.2684e+06 , array([ 83.5649    ,  5.14998    ])
[83.48133205  5.14997729]
130     , -5.94443e+07, array([ 8.28368    ,  98.6614    ])
132     , -5.94443e+07, array([ 8.28368    ,  98.7601    ])
