2       , -2.54608e+06, array([ 4.1603     ,  48.1417    ])
4       , -2.4457e+06 , array([ 8.54142    ,  24.0595    ])
6       , -2.44598e+06, array([ 8.54142    ,  24.0835    ])
8       , -354330     , array([ 152.519    ,  1.50087    ])
10      , -2.54609e+06, array([ 1.54288e+07,  2.27288e-05])
12      , -2.54609e+06, array([ 1.54288e+07,  2.27516e-05])
14      , -2.4237e+06 , array([ 1877.64    ,  0.133814   ])
16      , -195121     , array([ 201.305    ,  1.1478     ])
18      , -195578     , array([ 201.305    ,  1.14895    ])
20      , -207671     , array([ 322.288    ,  0.730259   ])
22      , -126089     , array([ 253.513    ,  0.919254   ])
24      , -126166     , array([ 253.513    ,  0.920173   ])
[253.51343372   0.9192536 ]
26      , -2.53429e+06, array([ 4.1603     ,  19.9696    ])
28      , -2.00055e+06, array([ 8.63069    ,  10.0901    ])
30      , -2.00122e+06, array([ 8.63069    ,  10.1002    ])
32      , -87218.1    , array([ 160.658    ,  0.657651   ])
[160.49714211   0.65765073]
34      , -2.51562e+06, array([ 4.15614    ,  16.007     ])
36      , -2.51573e+06, array([ 4.15614    ,  16.023     ])
38      , -1.85055e+06, array([ 8.68094    ,  8.1299     ])
40      , -159723     , array([ 164.401    ,  0.540987   ])
42      , -159208     , array([ 164.401    ,  0.541529   ])
44      , -337468     , array([ 59.386     ,  1.38323    ])
46      , -68159.5    , array([ 117.572    ,  0.736704   ])
48      , -68185.3    , array([ 117.572    ,  0.737441   ])
[117.57177436   0.73670401]
50      , -2.54609e+06, array([ 4.1603     ,  92.4553    ])
52      , -2.54037e+06, array([ 9.92363    ,  56.5012    ])
54      , -2.5404e+06 , array([ 9.92363    ,  56.5577    ])
56      , -1.84971e+06, array([ 322.87     ,  7.88062    ])
58      , -2.54609e+06, array([ 3.59987e+08,  0.00298244 ])
60      , -2.54609e+06, array([ 3.59987e+08,  0.00298542 ])
62      , -1.51871e+06, array([ 10101.7    ,  1.12314    ])
64      , -1.61705e+06, array([ 597.449    ,  5.5601     ])
66      , -1.61825e+06, array([ 597.449    ,  5.56566    ])
68      , -551335     , array([ 3176.57    ,  2.16136    ])
70      , -545683     , array([ 3586.29    ,  2.01683    ])
72      , -545739     , array([ 3586.29    ,  2.01885    ])
[3.58628842e+03 2.01682906e+00]
74      , -2.54609e+06, array([ 4.1603     ,  67.5843    ])
76      , -2.51411e+06, array([ 8.53694    ,  33.7578    ])
78      , -2.51424e+06, array([ 8.53694    ,  33.7916    ])
80      , -619710     , array([ 152.12     ,  2.1013     ])
82      , -2.54609e+06, array([ 1.526e+07  ,  3.15459e-05])
84      , -2.54609e+06, array([ 1.526e+07  ,  3.15775e-05])
86      , -2.43008e+06, array([ 2400.74    ,  0.146903   ])
88      , -313979     , array([ 226.43     ,  1.43047    ])
90      , -314611     , array([ 226.43     ,  1.4319     ])
92      , -175549     , array([ 351.819    ,  0.936122   ])
[351.46750299   0.93612227]
94      , -2.54609e+06, array([ 4.15614    ,  90.4919    ])
96      , -2.54609e+06, array([ 4.15614    ,  90.5825    ])
98      , -2.53815e+06, array([ 9.22272    ,  49.4062    ])
100     , -1.29654e+06, array([ 222.518    ,  4.39002    ])
102     , -1.29734e+06, array([ 222.518    ,  4.39441    ])
104     , -2.54609e+06, array([ 7.57811e+07,  0.000273657])
106     , -1.90276e+06, array([ 3894.69    ,  0.498256   ])
108     , -1.90179e+06, array([ 3894.69    ,  0.498754   ])
110     , -494737     , array([ 653.353    ,  1.93725    ])
112     , -393137     , array([ 824.885    ,  1.6214     ])
114     , -393604     , array([ 824.885    ,  1.62302    ])
116     , -363535     , array([ 999.718    ,  1.40202    ])
[998.71833372   1.40202192]
118     , -2.54609e+06, array([ 4.15614    ,  93.1843    ])
120     , -2.54609e+06, array([ 4.15614    ,  93.2776    ])
122     , -2.54062e+06, array([ 9.9475     ,  57.0885    ])
124     , -1.86744e+06, array([ 324.818    ,  8.04215    ])
126     , -1.86824e+06, array([ 324.818    ,  8.05019    ])
128     , -2.54609e+06, array([ 3.71119e+08,  0.00316713 ])
130     , -1.30217e+06, array([ 8899.46    ,  1.25104    ])
132     , -1.30089e+06, array([ 8899.46    ,  1.25229    ])
134     , -1.70539e+06, array([ 535.682    ,  6.0743     ])
