2       , -1.39131e+07, array([ 3.56806    ,  76.3858    ])
4       , -1.39131e+07, array([ 1.3595     ,  58.5307    ])
6       , -1.39131e+07, array([ 1.3595     ,  58.5893    ])
8       , -1.39131e+07, array([ 2.21007    ,  66.9195    ])
10      , -1.39131e+07, array([ 3.22527    ,  74.3046    ])
12      , -1.39131e+07, array([ 3.22527    ,  74.379     ])
14      , -1.39131e+07, array([ 3.47012    ,  75.8008    ])
16      , -1.39131e+07, array([ 3.54926    ,  76.2954    ])
18      , -1.39131e+07, array([ 3.54926    ,  76.3718    ])
20      , -1.39131e+07, array([ 3.56402    ,  76.3619    ])
[ 3.56046198 76.36191201]
22      , -1.39131e+07, array([ 3.56449    ,  90.9887    ])
24      , -1.39131e+07, array([ 3.56449    ,  91.0798    ])
26      , -1.39131e+07, array([ 1.31332    ,  94.01      ])
28      , -1.39131e+07, array([ 2.98362    ,  91.5193    ])
30      , -1.39131e+07, array([ 2.98362    ,  91.6108    ])
32      , -1.39131e+07, array([ 3.37181    ,  91.1571    ])
34      , -1.39131e+07, array([ 3.47953    ,  91.0605    ])
36      , -1.39131e+07, array([ 3.47953    ,  91.1516    ])
38      , -1.39131e+07, array([ 3.44012    ,  91.0974    ])
40      , -1.39131e+07, array([ 3.46799    ,  91.0704    ])
42      , -1.39131e+07, array([ 3.46799    ,  91.1615    ])
44      , -1.39131e+07, array([ 3.48018    ,  91.0629    ])
46      , -1.39131e+07, array([ 3.47953    ,  91.0605    ])
48      , -1.39131e+07, array([ 3.47953    ,  91.1516    ])
[ 3.47953467 91.0604858 ]
50      , -1.39131e+07, array([ 3.56806    ,  88.0379    ])
52      , -1.39131e+07, array([ 1.31149    ,  86.5522    ])
54      , -1.39131e+07, array([ 1.31149    ,  86.6388    ])
56      , -1.39131e+07, array([ 2.69674    ,  87.6193    ])
58      , -1.39131e+07, array([ 3.36303    ,  87.9507    ])
60      , -1.39131e+07, array([ 3.36303    ,  88.0387    ])
62      , -1.39131e+07, array([ 3.49059    ,  88.005     ])
64      , -1.39131e+07, array([ 3.54156    ,  88.0282    ])
66      , -1.39131e+07, array([ 3.54156    ,  88.1163    ])
68      , -1.39131e+07, array([ 3.55783    ,  88.0336    ])
[ 3.55427062 88.03356092]
70      , -1.33231e+07, array([ 3.56449    ,  8.28999    ])
72      , -1.33245e+07, array([ 3.56449    ,  8.29828    ])
74      , -9.29087e+06, array([ 7.6333     ,  4.33061    ])
76      , -2.52049e+06, array([ 159.735    ,  0.322501   ])
78      , -2.51676e+06, array([ 159.735    ,  0.322823   ])
80      , -483763     , array([ 40.2182    ,  1.04792    ])
[40.17801327  1.04792044]
82      , -1.39131e+07, array([ 3.56449    ,  85.7318    ])
84      , -1.39131e+07, array([ 3.56449    ,  85.8175    ])
86      , -1.39131e+07, array([ 1.31318    ,  83.2461    ])
88      , -1.39131e+07, array([ 3.00669    ,  85.3034    ])
90      , -1.39131e+07, array([ 3.00669    ,  85.3887    ])
92      , -1.39131e+07, array([ 3.42282    ,  85.627     ])
94      , -1.39131e+07, array([ 3.29704    ,  85.5352    ])
96      , -1.39131e+07, array([ 3.29704    ,  85.6207    ])
98      , -1.39131e+07, array([ 3.37941    ,  85.5948    ])
100     , -1.39131e+07, array([ 3.40458    ,  85.616     ])
102     , -1.39131e+07, array([ 3.40458    ,  85.7017    ])
104     , -1.39131e+07, array([ 3.42282    ,  85.627     ])
[ 3.41939696 85.62696091]
106     , -1.39131e+07, array([ 3.56449    ,  85.5774    ])
