site id, 700013588, 700013693, 700014562c, 700015181c, 700015702, 700016456, 700016716c, 700016902, 700016960, 700021261, 700021306c, 700021824, 700021876, 700023113, 700023634c, 700023720c, 700023845, 700023919c, 700024086c, 700024234, 700024545c, 700024673, 700024752, 700024789, 700024866, 700024998, 700032222c, 700033502c, 700033726, 700033797, 700034565, 700034794, 700035157, 700035861, 700037123c, 700037453c, 700037501c, 700037539c, 700037632, 700037738, 700037916, 700038072c, 700038158, 700038263, 700038414, 700038546, 700038594c, 700095287, 700096047, 700097688, 700098267, 700098359, 700098867, 700099059, 700099886, 700100540c, 700100600, 700101366, 700101534, 700101581, 700101638, 700102299, 700102432, 700103710, 700105153, 700105237c, 700105580c, 700105685, 700106056, 700106170, 700106229c, 700106465, 700106646c, 700106754, 700107059, 700107398c, 700108530, 700108840c, 700110354, 700110812, 700111156, 700111296c, 700112755, 700113616, 700113762, 700113810, 700113867, 700113975, 700114082, 700114218, 700116201, 700116248, 700116358c, 700116401, 700116611c, 700117000, 700117031, 700117069, 700117184, 700117682, 700119042c, 700119739, 700122042, 700122108c, 700122860, 700123562, 700123700, 700123827, 700124429, 700124561, 700161532, 700161945, 700163419, 700163521, 700163772, 700163811, 700163981, 700164192, 700164417, 700164611, 700165052, 700165224, 700165455, 700165809, 700166775, 700167107, 700167825, 700171115c, 700171648, 700172346, 700172726c, 700172813, 700173086, 700173119, 700173627, 700173686
average pi, 0.000563904664443, 0.000670167515054, 0.000612797274071, 0.000939513205427, 0.00340734786735, 0.00122112888033, 0.00304084032463, 0.00230377828258, 0.00151513181828, 0.000668070757242, 0.00495677794266, 0.000987779059329, 0.000899881705086, 0.00154704207044, 0.00829292721357, 0.00225133653822, 0.000622625729676, 0.00451169063144, 0.00122790296016, 0.00507716028873, 0.00150682556828, 0.00100618169382, 0.00122691539166, 0.0041723368917, 0.00205454217381, 0.00372975713282, 0.00131839235469, 0.00166397773415, 0.000719381151359, 0.00109520049263, 0.000567130428121, 0.00168583335518, 0.00279266040087, 0.000955223893693, 0.00248994131636, 0.000913397275579, 0.00314800969625, 0.000881706462205, 0.00163511535438, 0.00187931736636, 0.00629138724728, 0.00167288401991, 0.00220841101487, 0.00137773901964, 0.00921959801652, 0.0031827924364, 0.00231519109958, 0.00166837613156, 0.00196309864838, 0.00551221365269, 0.000419236684175, 0.000389073524676, 0.000435081018169, 0.00201526757165, 0.00164036651638, 0.000720913419213, 0.00147779505748, 0.000840764005314, 0.00153088354956, 0.00151740439944, 0.00232920914258, 0.00560530762046, 0.000824095551092, 0.000861259488201, 0.00518895706171, 0.00435706678047, 0.00182800327782, 0.00260514055555, 0.000803254293615, 0.00104831053603, 0.00209546698819, 0.00112847318508, 0.00297042764026, 0.00318520125263, 0.00091015582079, 0.00165633442645, 0.00275876106508, 0.0028474491376, 0.00411864569507, 0.0011859313182, 0.00381546334603, 0.00512407657823, 0.00268625889851, 0.00225310846515, 0.00331386171346, 0.0053096858803, 0.00638541427659, 0.00291273752625, 0.00963133470705, 0.00373146161249, 0.000712899641236, 0.00735344611104, 0.00189030235138, 0.00237346695272, 0.0021236376669, 0.000827122836341, 0.00322633472937, 0.00380249871253, 0.00283381147607, 0.00208275324938, 0.00162122373463, 0.00360407889724, 0.00311618394157, 0.00346141514933, 0.000566568826941, 0.00303085676995, 0.000521735014098, 0.00422942357995, 0.000589239485887, 0.000441674723244, 0.0030604774201, 0.000636122583604, 0.000971656517809, 0.00438445451941, 0.000749029453337, 0.0029107750367, 0.000532785883661, 0.00467819880393, 0.00729858500582, 0.000650459585941, 0.000673714965269, 0.000751571005933, 0.00475436185828, 0.00683810371776, 0.00300556793073, 0.00296377948236, 0.00047307912504, 0.00354862055703, 0.000662513617276, 0.00438613573515, 0.00148135509322, 0.00808464213864, 0.00336344481859, 0.00276728277339, 0.00331548168912, 0.00401145598092
num_sites, 4888204, 1901679, 4513536, 4919412, 105553, 4676082, 26828, 57669, 4316831, 33843, 31030, 494063, 4451413, 4714376, 123430, 4783866, 4599417, 4091, 4707148, 2821224, 4203908, 2476627, 4494713, 3528611, 5524109, 38787, 3367342, 3655005, 4850351, 3760912, 3922798, 4838394, 29342, 4772220, 2843712, 4170133, 171332, 4383823, 5216159, 4498580, 9505, 1028963, 5457452, 4170161, 1887, 2406978, 4885440, 2106787, 2710560, 9232, 4454509, 2374115, 4352844, 57233, 557825, 4613062, 1040531, 4105750, 4372991, 4144905, 3051067, 98281, 3331389, 4781313, 4589133, 15162, 1577484, 2716975, 5428382, 1509981, 1557396, 5141796, 4066836, 1508859, 3460364, 4626669, 4265068, 5011200, 67786, 1942772, 76255, 6133, 4991865, 12376, 5566065, 8887, 5066318, 5310960, 3724173, 98675, 4834517, 35111, 4086647, 4271117, 2984948, 4863249, 946172, 50316, 3081197, 8665, 4300695, 105998, 39494, 95106, 4467870, 2562800, 3437208, 41678, 222705, 4519821, 7604, 5497207, 4161463, 4235253, 1207335, 5253926, 5173028, 3259767, 6022, 4989256, 4834926, 4988430, 1055682, 49267, 1893269, 5130, 4584133, 22093, 4552020, 11580, 4299780, 541607, 4019885, 557985, 216448, 7669
across_species_pi, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05, 1.32659571961e-05
