"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",0,7.42035787964596,71.23016605568,1.04934519859034,84.4469839166891,70.2534728139283,77.1741057193196,40.2688287445326,13.3600189358363,16.0309648672119,59.7314105404116,13.1889218485776,20.7447077502941,1.98581491034156,47.8767374630224,53.5553403381441,3.49176014900922,0.528452262778274
"2",7.42035787964596,0,31.0019417919339,14.5268099978093,148.346272120902,132.357938880462,138.236193864549,88.0983210632276,45.6409764861924,42.0559500018028,119.430148460254,43.1827364880587,53.6588975848574,1.5678128801344,15.04897768718,102.337844056345,24.4024814616669,10.7855631869891
"3",71.23016605568,31.0019417919339,0,95.1935901096172,364.645683838549,352.15279845871,346.610732322027,265.489404244615,187.644223127548,139.09987559782,338.24052247215,170.581013445948,179.592680947919,46.013074543182,5.40860067151061,268.950754853277,136.68190520063,75.0767773419966
"4",1.04934519859034,14.5268099978093,95.1935901096172,0,68.8898269432989,55.3488023264733,62.2465016495235,28.8339403326513,6.69853476834351,9.89686855803564,45.5555177991896,6.84179697531613,13.0637594712864,5.94076664977115,68.3840918457906,41.3736416492748,0.578429489899463,0.0473606699881657
"5",84.4469839166891,148.346272120902,364.645683838549,68.8898269432989,0,1.84436564268208,0.145636870728595,11.4023298840896,43.3468374506251,15.8361845763334,5.51329941213771,36.2025790263874,19.4139227783965,108.712816827486,322.372488370924,2.07718605311129,71.8669129560731,59.9651112508147
"6",70.2534728139283,132.357938880462,352.15279845871,55.3488023264733,1.84436564268208,0,0.888382634576146,4.72971018563567,30.8691444112706,9.18497145963329,1.03312520059012,25.0157420937276,11.3216776889399,93.8030539898882,309.29982008564,0.0671209682911922,57.3026357081453,47.8042169072237
"7",77.1741057193196,138.236193864549,346.610732322027,62.2465016495235,0.145636870728595,0.888382634576146,0,8.73023119368895,37.5488095081655,13.277170381609,3.65492161020302,31.2843179787678,16.1681338097198,100.603613525014,304.873566647667,1.155169109908,64.1953341636784,54.430590937108
"8",40.2688287445326,88.0983210632276,265.489404244615,28.8339403326513,11.4023298840896,4.72971018563567,8.73023119368895,0,10.4514530920171,1.73011430640929,1.57562016028078,8.09912131997817,1.94955001017934,59.237943324933,225.952257834176,2.72024896638436,27.1653412219591,25.7098144489214
"9",13.3600189358363,45.6409764861924,187.644223127548,6.69853476834351,43.3468374506251,30.8691444112706,37.5488095081655,10.4514530920171,0,1.38840596733598,22.3602692476179,0.0365164168256342,2.1149731979956,26.2452499008721,151.155400604206,20.9305679932968,4.28321749461611,6.54141075911321
"10",16.0309648672119,42.0559500018028,139.09987559782,9.89686855803564,15.8361845763334,9.18497145963329,13.277170381609,1.73011430640929,1.38840596733598,0,5.41727993018708,0.973308011265772,0.00812544188408992,27.1115323994122,110.848224497623,6.63664312892774,7.50154924240451,9.75938513149663
"11",59.7314105404116,119.430148460254,338.24052247215,45.5555177991896,5.51329941213771,1.03312520059012,3.65492161020302,1.57562016028078,22.3602692476179,5.41727993018708,0,17.6680278130011,6.62126555136456,82.4303575830327,295.214164068139,0.373631489608215,46.4788294398186,39.2825834927239
"12",13.1889218485776,43.1827364880587,170.581013445948,6.84179697531613,36.2025790263874,25.0157420937276,31.2843179787678,8.09912131997817,0.0365164168256342,0.973308011265772,17.6680278130011,0,1.4764364367818,25.355434151486,136.393310840124,17.4220826528108,4.47678197029245,6.74115759593178
"13",20.7447077502941,53.6588975848574,179.592680947919,13.0637594712864,19.4139227783965,11.3216776889399,16.1681338097198,1.94955001017934,2.1149731979956,0.00812544188408992,6.62126555136456,1.4764364367818,0,34.3709882620844,146.253386130454,7.7647466124788,10.4652980953442,12.420748184501
"14",1.98581491034156,1.5678128801344,46.013074543182,5.94076664977115,108.712816827486,93.8030539898882,100.603613525014,59.237943324933,26.2452499008721,27.1115323994122,82.4303575830327,25.355434151486,34.3709882620844,0,26.9357026175689,73.1913167307036,11.4591562729286,4.15139671246266
"15",47.8767374630224,15.04897768718,5.40860067151061,68.3840918457906,322.372488370924,309.29982008564,304.873566647667,225.952257834176,151.155400604206,110.848224497623,295.214164068139,136.393310840124,146.253386130454,26.9357026175689,0,231.142537828323,103.807607165474,52.2085208847877
"16",53.5553403381441,102.337844056345,268.950754853277,41.3736416492748,2.07718605311129,0.0671209682911922,1.155169109908,2.72024896638436,20.9305679932968,6.63664312892774,0.373631489608215,17.4220826528108,7.7647466124788,73.1913167307036,231.142537828323,0,40.2386167901082,37.2323993092862
"17",3.49176014900922,24.4024814616669,136.68190520063,0.578429489899463,71.8669129560731,57.3026357081453,64.1953341636784,27.1653412219591,4.28321749461611,7.50154924240451,46.4788294398186,4.47678197029245,10.4652980953442,11.4591562729286,103.807607165474,40.2386167901082,0,0.84454907607028
"18",0.528452262778274,10.7855631869891,75.0767773419966,0.0473606699881657,59.9651112508147,47.8042169072237,54.430590937108,25.7098144489214,6.54141075911321,9.75938513149663,39.2825834927239,6.74115759593178,12.420748184501,4.15139671246266,52.2085208847877,37.2323993092862,0.84454907607028,0
