site id, 700013588, 700014486, 700014724, 700014954, 700015415, 700016542c, 700016960, 700021123, 700023066, 700024024c, 700024318, 700024349, 700024437, 700024449c, 700024615, 700024673, 700024711, 700024930, 700033435, 700033436, 700033502c, 700033665, 700033989, 700034254, 700034794, 700034926, 700035533, 700035785, 700037303, 700037357, 700037405, 700037632, 700037852, 700037868c, 700037916, 700038263, 700038386, 700038702, 700038806c, 700038870c, 700038956, 700095213, 700095410, 700095486, 700095647, 700096047, 700097196, 700097482, 700097631, 700097688, 700098429, 700098561, 700098867, 700098932, 700100600, 700101243c, 700101366, 700101581, 700101916, 700102242c, 700102356, 700102432, 700102586c, 700103558, 700105049, 700105306, 700105312, 700105372, 700105613, 700105771, 700105882, 700105991, 700106170, 700106198, 700106229c, 700106412, 700107489, 700108095c, 700108218, 700108341, 700108530, 700109449, 700109564c, 700109987, 700110089, 700110812, 700111156, 700112490, 700112755, 700113114, 700113177, 700113762, 700113810, 700114000, 700114082, 700114480, 700116028, 700116248, 700116401, 700116505, 700116568c, 700116611c, 700116668, 700116828, 700116917, 700117031, 700117303, 700117682, 700117755, 700119496c, 700119562, 700119739, 700121639, 700122765, 700122860, 700123562, 700123827, 700161342, 700161532, 700161533, 700161967, 700163296, 700163521, 700163628, 700164339, 700164417, 700164450, 700164792, 700165148, 700165167, 700165224, 700165263c, 700165407, 700165455, 700165778, 700165875, 700166643, 700166775, 700171114, 700171573, 700171648, 700171859, 700171916c, 700172346, 700172393, 700172498c, 700172813, 700172927, 700173023, 700173086, 700173320, 700173483, 700175331
average pi, 0.000759800767182, 0.000346817261038, 0.00245213973717, 0.00282178193311, 0.000975520049147, 0.000727282020165, 0.00157444492746, 0.000740902737934, 0.0072950007459, 0.00284770697669, 0.000939846368044, 0.00523295985728, 0.00143541566921, 0.0025790185179, 0.00110041821626, 0.00113166379453, 0.000705456731542, 0.00183337404329, 0.00224397044339, 0.000718023467629, 0.00132765094164, 0.000968428611145, 0.000901407735632, 0.000776530137081, 0.00162026352071, 0.0016069805043, 0.00289034396375, 0.00218550739708, 0.00373533368767, 0.00462037772646, 0.00370030308039, 0.00153524590579, 0.00100933239849, 0.00195601489219, 0.00405863108863, 0.00146196187966, 0.000723755872584, 0.00315395877813, 0.00150787674031, 0.00176716113415, 0.00531001862718, 0.00147263243421, 0.000392770560285, 0.00164366397489, 0.00170177758412, 0.00271676173016, 0.00139246993532, 0.00149756450154, 0.000405015203293, 0.00167318867538, 0.00121003056877, 0.00235195726354, 0.00106914527557, 0.00044821391568, 0.00124353703014, 0.0018234395924, 0.000785463744808, 0.00151749676712, 0.00223958220719, 0.00230656587267, 0.00154173026992, 0.000649949861373, 0.0010106735268, 0.0049966595987, 0.00450097747029, 0.000644917966422, 0.00372303585095, 0.00065415830718, 0.0035868318904, 0.00146944232636, 0.00335679247133, 0.00318356729273, 0.000953371920251, 0.00340820185469, 0.00219499512872, 0.00677785085423, 0.00241625085955, 0.00279598061254, 0.00242470612208, 0.00228759774385, 0.00276505688001, 0.00273548084264, 0.00270145287375, 0.00487542818105, 0.00248331200606, 0.00114466813205, 0.00235165095308, 0.00310574627987, 0.00294543112466, 0.00256107990538, 0.00336310375176, 0.00234050489953, 0.00333645986075, 0.00256889654823, 0.00143669499574, 0.000870778369725, 0.00465197239869, 0.00533079139575, 0.00245640988544, 0.00380906097197, 0.00199851116804, 0.00268119614051, 0.00310753923938, 0.000632055471978, 0.00392634280295, 0.00260570374546, 0.000367868792446, 0.000586572029442, 0.000904546080674, 0.000707043429084, 0.00288583719033, 0.00303372598887, 0.00426277910866, 0.00123730163902, 0.00146979286312, 0.0029923433164, 0.00189617876556, 0.000600770626347, 0.000679575143535, 0.00127501093097, 0.000781720370074, 0.000788426736029, 0.00459289292752, 0.000694348151568, 0.00750227225383, 0.00225661570814, 0.00568996770566, 0.00304416890221, 0.000659438360797, 0.00437608792568, 0.000602028138926, 0.00181773173333, 0.00825664578963, 0.00353551840112, 0.00136670191529, 0.00309602664403, 0.0016118027216, 0.00280942203268, 0.000588898575679, 0.000640790832899, 0.0006259671077, 0.00339761794173, 0.00137491001364, 0.000565532785889, 0.00359907419115, 0.00146593126052, 0.0036040585567, 0.00490870256692, 0.000460953537957, 0.00275148386945, 0.000676850669895, 0.0025006848706, 0.00338224686203
num_sites, 29647, 2228423, 2993250, 2813358, 1390806, 2864704, 1377824, 1768971, 8117, 2927814, 2845749, 2775576, 9581, 2899584, 2927551, 3098481, 2813961, 943354, 2591746, 4824, 2993404, 2630320, 2925809, 2800089, 1547324, 2747823, 2691726, 734586, 136259, 956, 2962344, 1656124, 2902976, 2959973, 2717271, 1436702, 2104836, 2554874, 3170587, 612299, 18994, 3028929, 468739, 2853964, 2925405, 288466, 2895450, 114920, 2668372, 2816288, 12235, 29059, 3084, 154788, 2629939, 51345, 2370019, 1020931, 1146647, 3491, 1185921, 1747570, 2882272, 2375615, 709613, 1980276, 1834085, 2784772, 974094, 2106340, 493581, 3005900, 2875471, 18922, 2882955, 2057777, 2723243, 2642835, 1373030, 477924, 615046, 1085812, 2943380, 2149, 1729259, 1483949, 2165803, 2926787, 2891337, 1272341, 2822673, 8095, 2957620, 2223674, 2336432, 2686595, 7517, 923531, 355611, 9878, 2995671, 3011672, 539003, 2996671, 2705, 123751, 590571, 2983657, 2884803, 2407151, 387001, 2698227, 865, 263637, 13598, 2867793, 2116551, 2784973, 2863358, 1687779, 1299728, 19971, 322543, 1291260, 767, 113366, 6621, 2523501, 2968664, 1718114, 442275, 3000687, 7182, 13043, 6401, 752606, 449970, 1653004, 1620105, 2572610, 2856948, 915592, 3186039, 2093151, 2790987, 2675845, 3022041, 2399, 2456994, 109799, 2867050, 2295410, 2938238
across_species_pi, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05, 1.26493487846e-05
