"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39"
"1",0,3.12123051460458,46.7865520673226,6.50796558038064,48.6371476300884,10.2705730933799,3.31476271744532,298.747906268856,188.880152185715,25.9086548460928,150.030663060481,108.137196713426,95.393107166768,188.602447822991,0.757990610138222,138.805210731992,38.5694435654191,121.152429712085,123.2154028523,26.9472359855056,243.057254528936,219.400412388574,91.7675991870869,4.12933147334888,35.0210529402411,107.35262781939,10.6449329538023,35.2734533457719,29.297113549891,0.0955424065518855,0.000499772005355226,22.2237013465306,0.312188972787681,10.8920369259399,26.8526290238933,29.0129585096806,24.4900388523142,30.5595318472729,11.8076705307503
"2",3.12123051460458,0,27.2123709711968,0.391104200120481,27.7512706022981,1.76174369562204,0.0373190865884681,227.949347580073,141.435514248962,8.84337213523031,101.323628612728,67.8140584638354,61.3741230786309,131.269765856703,0.619634848961823,96.0089934039052,19.3667929679577,79.9851229845235,87.1487125011749,11.3248710418873,176.662139880377,158.0741307749,54.5306665092448,0.00109256453561102,14.5978054444349,73.2148897838199,2.12223603355642,15.0306989852188,11.2502727102119,2.59169294780031,1.30800907782498,7.78832327578084,1.96226136129872,1.97783734306904,9.33458286546829,11.033535651587,8.75511988539984,43.2183802454165,2.11339885682673
"3",46.7865520673226,27.2123709711968,0,110.501629614706,0.0672111641733864,120.112203047649,67.5524008579569,745.933997224937,484.424537489952,213.068476456775,506.216381310929,421.318348128822,336.928178200977,599.958501686402,53.172942356892,435.237838763034,191.438394846181,418.961116509892,350.782834585418,165.978153559385,689.074317890726,636.689374506489,397.351920662501,107.564749497697,236.691959730402,332.655115391798,113.001881752722,229.968686721468,211.350872910937,61.7949298221756,17.8372273475741,167.377756023631,70.6101687534638,125.414521363179,217.663156799063,212.131372939207,184.167681795063,4.79876072659863,140.743195818724
"4",6.50796558038064,0.391104200120481,110.501629614706,0,89.6728062236397,0.629662594730689,0.128352539994012,269.428302797181,155.926775696337,6.90867032203732,116.971572654264,75.9305852004227,65.2822870489035,156.270568262457,2.04508591461376,106.287373153972,17.7124580110899,88.8648063448031,92.5378136017978,9.38218077350734,212.730716517443,187.732575068831,60.2803800140478,0.501057899115949,12.9740044474306,77.3256659553128,0.913351755431449,13.3983489029902,9.37390469662159,6.12611336069995,2.42661739010595,5.86700594734975,5.16091850991143,0.771350688389703,7.41324827383733,9.15516315300965,6.80979674204355,87.2246293947342,0.829459738086371
"5",48.6371476300884,27.7512706022981,0.0672111641733864,89.6728062236397,0,97.8201243593366,66.6175875422832,449.222152979985,333.570024759552,138.694435803975,296.774628574764,249.917957625795,229.406354520277,338.28906001212,54.923122224058,281.24508322706,148.087819602164,262.846963670792,257.659414525901,129.692875696346,393.631063113506,369.650743725148,231.431346697071,85.1223453865459,153.136897649531,240.125179983936,95.7093602518101,152.371100836151,142.480414501189,57.9076439470916,22.8970964043287,125.058473334157,62.9518343139602,100.164508759828,140.630176360288,142.239636180261,131.636386044567,9.98074758993573,105.828186907017
"6",10.2705730933799,1.76174369562204,120.112203047649,0.629662594730689,97.8201243593366,0,1.01100750097612,232.56915177274,133.166421586704,2.7263144707108,93.1135012828913,57.422377843061,50.5593859834958,126.872860273813,4.27891367950906,86.2357617645607,11.390505248386,69.8101133904038,76.4545976785103,5.0354467440909,177.928947719344,156.071838876368,43.783388408367,2.30229729060511,6.80388211434683,62.4068403551753,0.0380395986280746,7.22336075808425,4.43356206237286,10.1685253389219,3.92203220043803,2.44162445181064,9.04800901527915,0.00543028269839851,3.01248984816129,4.27263923241799,2.91368628313239,96.7719551390974,0.0054302811636262
"7",3.31476271744532,0.0373190865884681,67.5524008579569,0.128352539994012,66.6175875422832,1.01100750097612,0,188.994291282258,118.623699226678,5.94138035797459,79.7511289883987,52.2207705330597,48.8423697574153,103.765617049738,0.838620439775468,77.601658815729,14.8589501697538,63.192873479321,72.3623054621703,8.36256929081014,142.135738355383,127.094349113448,41.2193764132348,0.036992686404119,10.3009822263857,59.9956426571598,1.29697718463558,10.7173056115171,7.83793034103655,2.78786821713993,1.52181595847026,5.4392593074881,2.18577237033514,1.15497611759383,6.28514338529385,7.66635462606337,6.07389307502808,49.945983586736,1.21035382308855
"8",298.747906268856,227.949347580073,745.933997224937,269.428302797181,449.222152979985,232.56915177274,188.994291282258,0,4.25535194684835,247.842255558163,49.4649667799199,89.4642654817458,64.7811414265543,33.4061551463369,232.038736015667,32.2843042437989,125.439394548662,58.4698569108282,23.7237088956733,153.863968033586,11.4611501305126,15.761998276314,118.213953301489,320.966667509493,210.807940830866,36.7578047868342,207.975448971332,199.442755371603,217.839113004432,352.113699397482,111.204260207603,195.616445739469,357.073318902284,232.210658095359,249.78139374408,219.780048541346,211.393036014054,720.700199974543,259.195516202847
"9",188.880152185715,141.435514248962,484.424537489952,155.926775696337,333.570024759552,133.166421586704,118.623699226678,4.25535194684835,0,129.186853133061,15.432444033006,35.5830258675683,26.1270913810085,7.65612190706406,146.894404004382,9.37319697745806,64.8947519543212,21.1009339835364,6.3488841245703,83.6065731101914,0.521961998000734,1.62963833943013,50.3495920539758,184.799339977078,107.564037569792,12.6050155264863,120.157833678148,102.139664444815,113.326723024675,213.052681121838,78.6111178413877,106.75416285292,214.032507428752,132.704772168408,129.239166643724,114.50349735972,112.823706064052,456.429606528817,145.077529495078
"10",25.9086548460928,8.84337213523031,213.068476456775,6.90867032203732,138.694435803975,2.7263144707108,5.94138035797459,247.842255558163,129.186853133061,0,90.1519188960206,50.1512763697501,41.8782848728633,130.67017701852,13.3489560845869,80.0340257695307,5.10347115960121,62.9150965432377,68.2190892633002,0.941330739427713,189.997286632363,163.058389679329,35.5283505438829,13.062440797833,1.37630266976794,53.8030592213513,1.7895522836061,1.68182754982354,0.367976931197518,28.8482420654832,8.42793451083946,0.0122630905739243,27.5233395720088,2.4982399741657,0.012242133147538,0.306043339612188,0.038047198861932,185.436933159614,2.96635673206401
