-37.6903, 0.573356, 84.2665
-37.6903, 0.572783, 15.0337
-37.6903, 0.572783, 15.0487
-37.6903, 0.573356, 66.5114
-37.6903, 0.572783, 73.2014
-37.6903, 0.572783, 73.2747
-37.6903, 0.573356, 39.9028
-37.6903, 0.572783, 78.5521
-37.6903, 0.572783, 78.6307
-37.6903, 0.573356, 63.3316
-37.6903, 0.572783, 79.6138
-37.6903, 0.572783, 79.6935
-37.6903, 0.573356, 88.924
-37.6903, 0.572783, 64.2973
-37.6903, 0.572783, 64.3616
-37.6903, 0.573356, 77.9586
-39.9261, 0.572783, 0.997124
-39.916, 0.572783, 0.998122
-37.5415, 0.798057, 2.5622
-37.6903, 0.572783, 39.0479
-37.6903, 0.572783, 39.0869
-37.6903, 0.573356, 71.2327
-37.6903, 0.572783, 53.565
-37.6903, 0.572783, 53.6186
-37.6903, 0.573356, 15.7878
-37.6903, 0.572783, 9.25381
-37.6903, 0.572783, 9.26307
-37.7298, 1.12042, 4.40452
-37.6901, 0.699739, 7.41263
-37.6901, 0.699739, 7.42004
-37.6863, 0.909536, 5.5495
-37.6864, 0.940874, 5.33912
-37.6865, 0.940874, 5.34447
-37.6863, 0.909536, 5.5495
-37.6903, 0.572783, 56.8714
-37.6903, 0.572783, 56.9283
-44.5031, 0.573356, 0.71612
-38.4747, 1.12066, 1.5029
-38.4732, 1.12066, 1.5044
-37.6903, 0.573356, 99.613
-37.6903, 0.572783, 11.7767
-37.6903, 0.572783, 11.7884
-37.6903, 0.573356, 87.1837
-37.6903, 0.572783, 78.4652
-37.6903, 0.572783, 78.5437
-37.6903, 0.573356, 69.6705
-37.6903, 0.572783, 99.7566
-37.6903, 0.572783, 99.8564
-37.6903, 1.62439, 84.2665
-37.691, 1.62276, 15.0337
-37.691, 1.62276, 15.0487
-37.6903, 0.756655, 28.661
-37.6903, 1.62276, 66.5114
-37.6903, 1.62276, 66.578
-37.6903, 1.62439, 73.2014
-37.6903, 1.62276, 39.9028
-37.6903, 1.62276, 39.9427
-37.6903, 1.62439, 78.5521
-37.6903, 1.62276, 63.3316
-37.6903, 1.62276, 63.395
-37.6903, 1.62439, 79.6138
-37.6903, 1.62276, 88.924
-37.6903, 1.62276, 89.013
-37.6903, 1.62439, 64.2973
-37.6903, 1.62276, 77.9586
-37.6903, 1.62276, 78.0366
-61.1497, 1.62439, 0.997124
-38.2335, 0.611153, 1.23672
-38.2289, 0.611153, 1.23796
-37.6903, 1.62439, 39.0479
-37.6903, 1.62276, 71.2327
-37.6903, 1.62276, 71.304
-37.6903, 1.62439, 53.565
-37.6907, 1.62276, 15.7878
-37.6907, 1.62276, 15.8036
-37.6903, 0.758193, 30.1708
-37.714, 1.62276, 9.25381
-37.7139, 1.62276, 9.26307
-37.6903, 0.736999, 17.0774
-37.6903, 1.62276, 56.8714
-37.6903, 1.62276, 56.9283
-67.4535, 1.62439, 0.71612
-42.4481, 0.59958, 0.786003
-42.4346, 0.59958, 0.786789
-37.6903, 1.62439, 99.613
-37.6952, 1.62276, 11.7767
-37.6952, 1.62276, 11.7884
-37.6903, 0.7476, 22.1277
-37.6903, 1.62276, 87.1837
-37.6903, 1.62276, 87.2709
-37.6903, 1.62439, 78.4652
-37.6903, 1.62276, 69.6705
-37.6903, 1.62276, 69.7402
-37.6903, 1.62439, 99.7566
-37.6923, 9.33294, 84.2665
-37.6922, 9.33294, 84.3508
-37.6903, 4.57207, 169.615
-56.4437, 9.33294, 15.0337
-56.3784, 9.33294, 15.0487
-37.7096, 4.48699, 29.6697
-37.7035, 9.33294, 66.5114
-37.7034, 9.33294, 66.578
-37.6903, 4.56902, 133.786
-37.6967, 9.33294, 73.2014
-37.6967, 9.33294, 73.2747
-37.6903, 4.57064, 147.296
-37.9678, 9.33294, 39.9028
-37.9664, 9.33294, 39.9427
-37.6903, 4.55412, 79.9943
-37.6939, 9.33294, 78.5521
-37.6939, 9.33294, 78.6307
-37.6903, 4.57147, 158.092
-37.7089, 9.33294, 63.3316
-37.7088, 9.33294, 63.395
-37.6903, 4.56795, 127.359
-37.6935, 9.33294, 79.6138
-37.6935, 9.33294, 79.6935
-37.6903, 4.57159, 160.233
-37.6915, 9.33294, 88.924
-37.6915, 9.33294, 89.013
-37.6903, 4.57325, 179.038
-37.7071, 9.33294, 64.2973
-37.707, 9.33294, 64.3616
-37.6903, 4.5683, 129.311
-37.6942, 9.33294, 77.9586
-37.6941, 9.33294, 78.0366
-37.6903, 4.57139, 156.895
-597.051, 9.33294, 0.997124
-597.594, 9.33294, 0.998122
-173.145, 6.66887, 0.388933
-38.0002, 9.33294, 39.0479
-37.9986, 9.33294, 39.0869
-37.6903, 4.55332, 78.2661
-37.6982, 9.33294, 71.2327
-37.6982, 9.33294, 71.304
-37.6903, 4.57025, 143.322
-37.7451, 9.33294, 53.565
-37.7447, 9.33294, 53.6186
-37.6903, 4.56474, 107.641
-53.4662, 9.33294, 15.7878
-53.4099, 9.33294, 15.8036
-37.7041, 4.49485, 31.2166
-122.082, 9.33294, 9.25381
-121.852, 9.33294, 9.26307
-37.9915, 4.4217, 17.97
-37.7282, 9.33294, 56.8714
-37.7279, 9.33294, 56.9283
-37.6903, 4.56528, 114.299
-413.269, 9.33294, 0.71612
-413.808, 9.33294, 0.716837
-88.6892, 8.98975, 0.263641
-37.6907, 9.33294, 99.613
-37.6907, 9.33294, 99.7127
-37.6903, 4.57341, 200.566
-79.5579, 9.33294, 11.7767
-79.4286, 9.33294, 11.7884
-37.776, 4.45697, 23.0724
-37.6917, 9.33294, 87.1837
-37.6917, 9.33294, 87.2709
-37.6903, 4.57218, 175.491
-37.6939, 9.33294, 78.4652
-37.6939, 9.33294, 78.5437
-37.6903, 4.57145, 157.917
-37.6997, 9.33294, 69.6705
-37.6996, 9.33294, 69.7402
-37.6903, 4.56988, 140.167
-37.6907, 9.33294, 99.7566
-37.6907, 9.33294, 99.8564
-37.6903, 4.57381, 200.873
-37.6903, 5.84927, 84.2665
-37.6903, 5.84927, 84.3508
-37.6903, 2.86241, 169.43
-40.3714, 5.84927, 15.0337
-40.3601, 5.84927, 15.0487
-37.6906, 2.80616, 29.6013
-37.6905, 5.84927, 66.5114
-37.6905, 5.84927, 66.578
-37.6903, 2.85846, 133.542
-37.6904, 5.84927, 73.2014
-37.6904, 5.84927, 73.2747
-37.6903, 2.85939, 147.023
