2       , -1647.2     , array([ 0.00520541 ,  0.0158354  ])
4       , -82.7368    , array([ 0.00298451 ,  0.0363766  ])
6       , -82.7478    , array([ 0.00298451 ,  0.036413   ])
[0.00298451 0.03637659]
8       , -2085.86    , array([ 0.00520541 ,  0.00928433 ])
10      , -67.191     , array([ 0.00351595 ,  0.0233023  ])
12      , -66.5825    , array([ 0.00351595 ,  0.0233256  ])
14      , -83.6479    , array([ 0.000735466,  0.924685   ])
[7.34731298e-04 9.24685246e-01]
16      , -83.6479    , array([ 0.00520021 ,  0.114018   ])
18      , -83.6479    , array([ 0.00520021 ,  0.114132   ])
20      , -89.848     , array([ 0.0105218  ,  0.0560313  ])
22      , -83.5581    , array([ 0.00656598 ,  0.0901013  ])
24      , -83.5593    , array([ 0.00656598 ,  0.0901914  ])
26      , -55.1497    , array([ 0.00896719 ,  0.0658454  ])
28      , -40.7259    , array([ 0.00965191 ,  0.0610698  ])
30      , -40.7319    , array([ 0.00965191 ,  0.0611309  ])
32      , -40.7229    , array([ 0.00967277 ,  0.0609984  ])
[0.0096631  0.06099842]
34      , -2040.75    , array([ 0.00520021 ,  0.0103266  ])
36      , -2040.26    , array([ 0.00520021 ,  0.010337   ])
38      , -41.6343    , array([ 0.00335267 ,  0.0253494  ])
[0.00334932 0.02534937]
40      , -83.1807    , array([ 0.00520021 ,  0.0639744  ])
42      , -83.1863    , array([ 0.00520021 ,  0.0640385  ])
44      , -1269.85    , array([ 0.010277   ,  0.030737   ])
46      , -83.1555    , array([ 0.00521142 ,  0.0638262  ])
48      , -83.1615    , array([ 0.00521142 ,  0.06389    ])
50      , -83.1224    , array([ 0.00522827 ,  0.0636731  ])
52      , -55.3928    , array([ 0.00732282 ,  0.0442394  ])
54      , -55.0147    , array([ 0.00732282 ,  0.0442836  ])
56      , -83.0448    , array([ 0.00525836 ,  0.0632805  ])
58      , -48.3503    , array([ 0.00668672 ,  0.0487907  ])
60      , -48.4914    , array([ 0.00668672 ,  0.0488395  ])
62      , -40.7217    , array([ 0.00700277 ,  0.046472   ])
[0.00699577 0.04647202]
64      , -83.6312    , array([ 0.00520021 ,  0.0813452  ])
66      , -83.6315    , array([ 0.00520021 ,  0.0814266  ])
68      , -710.762    , array([ 0.0103609  ,  0.0393821  ])
70      , -82.7466    , array([ 0.00604327 ,  0.0694334  ])
72      , -82.7569    , array([ 0.00604327 ,  0.0695029  ])
74      , -66.4867    , array([ 0.00711335 ,  0.0585346  ])
76      , -57.6575    , array([ 0.00735631 ,  0.0564396  ])
78      , -57.8033    , array([ 0.00735631 ,  0.0564961  ])
80      , -50.3036    , array([ 0.00755405 ,  0.0549417  ])
82      , -131.181    , array([ 0.008838   ,  0.0465158  ])
84      , -130.082    , array([ 0.008838   ,  0.0465624  ])
