,X,Y,Z
0,0.0084940562,0.11475062250000001,-65.9633121056122
1,0.0084940562,0.11552335396464647,-65.97073782331427
2,0.0084940562,0.11629608542929294,-65.97752038175895
3,0.0084940562,0.1170688168939394,-65.98371537077583
4,0.0084940562,0.11784154835858587,-65.98937348587606
5,0.0084940562,0.11861427982323233,-65.9945411900917
6,0.0084940562,0.11938701128787879,-65.99926106365638
7,0.0084940562,0.12015974275252526,-66.00357181445906
8,0.0084940562,0.12093247421717172,-66.00750880055602
9,0.0084940562,0.1217052056818182,-66.01110439911463
10,0.0084940562,0.12247793714646465,-66.01438829166
11,0.0084940562,0.12325066861111111,-66.01738741232657
12,0.0084940562,0.12402340007575759,-66.020126404248
13,0.0084940562,0.12479613154040405,-66.02262781610261
14,0.0084940562,0.12556886300505052,-66.0249123264366
15,0.0084940562,0.12634159446969698,-66.02699866733201
16,0.0084940562,0.12711432593434344,-66.02890400666183
17,0.0084940562,0.1278870573989899,-66.03064404103861
18,0.0084940562,0.12865978886363638,-66.03223317161792
19,0.0084940562,0.12943252032828284,-66.03368442121973
20,0.0084940562,0.1302052517929293,-66.03500974605595
21,0.0084940562,0.13097798325757576,-66.03622007216836
22,0.0084940562,0.13175071472222222,-66.03732541967838
23,0.0084940562,0.1325234461868687,-66.03833484698589
24,0.0084940562,0.13329617765151516,-66.03925667621661
25,0.0084940562,0.13406890911616162,-66.04009851342016
26,0.0084940562,0.13484164058080808,-66.04086732288306
27,0.0084940562,0.13561437204545457,-66.0415694102212
28,0.0084940562,0.13638710351010103,-66.04221056570532
29,0.0084940562,0.13715983497474749,-66.04279608340948
30,0.0084940562,0.13793256643939394,-66.04333080234574
31,0.0084940562,0.1387052979040404,-66.04381911250312
32,0.0084940562,0.13947802936868686,-66.04426504155708
33,0.0084940562,0.14025076083333335,-66.04467227405621
34,0.0084940562,0.1410234922979798,-66.04504417184035
35,0.0084940562,0.14179622376262627,-66.04538379101905
36,0.0084940562,0.14256895522727273,-66.0456939331325
37,0.0084940562,0.1433416866919192,-66.04597716199532
38,0.0084940562,0.14411441815656567,-66.04623581426858
39,0.0084940562,0.14488714962121213,-66.04647201593616
40,0.0084940562,0.1456598810858586,-66.0466877161034
41,0.0084940562,0.14643261255050505,-66.04688469890425
42,0.0084940562,0.1472053440151515,-66.04706458755572
43,0.0084940562,0.147978075479798,-66.04722886204763
44,0.0084940562,0.14875080694444445,-66.04737887772353
45,0.0084940562,0.1495235384090909,-66.0475158764475
46,0.0084940562,0.15029626987373737,-66.04764098529085
47,0.0084940562,0.15106900133838386,-66.04775523485114
48,0.0084940562,0.15184173280303032,-66.04785956761589
49,0.0084940562,0.15261446426767677,-66.04795484756141
50,0.0084940562,0.15338719573232323,-66.04804185798457
51,0.0084940562,0.1541599271969697,-66.0481213158564
52,0.0084940562,0.15493265866161615,-66.04819387667521
