-2477.87, 0.0769292, 0.0225904
-992.498, 0.170305, 0.0123276
-993.025, 0.170305, 0.0123399
-2220.54, 0.0769292, 0.141465
-485.723, 0.0526569, 0.35703
-485.517, 0.0526569, 0.357387
-2432.15, 0.0769292, 0.0217299
-972.697, 0.169771, 0.0118095
-973.202, 0.169771, 0.0118213
-2670.26, 0.0769292, 0.0268289
-1088.98, 0.173601, 0.0150269
-1089.57, 0.173601, 0.0150419
-3035.55, 0.0769292, 0.0656287
-2362.12, 0.1605, 0.129096
-2361.59, 0.1605, 0.129225
-32.8607, 3.05616, 1.93278
-2388.49, 0.0768523, 0.0209218
-2389.7, 0.0768523, 0.0209427
-953.292, 0.16901, 0.0112902
-2925.65, 0.0768523, 0.0799946
-2924.92, 0.0768523, 0.0800747
-1626.38, 0.0938614, 0.213145
-455.132, 0.207795, 10.7432
-455.132, 0.207795, 10.7539
-473.74, 0.0769292, 0.000178038
-459.267, 0.160274, 9.03716e-05
-459.271, 0.160274, 9.04621e-05
-2936.24, 0.0769292, 0.036164
-1296.32, 0.184347, 0.0222829
-1297.06, 0.184347, 0.0223052
-3073.15, 0.0769292, 0.0558316
-1974.86, 0.207018, 0.0638668
-1975.54, 0.207018, 0.0639307
-96.1076, 10.9105, 0.109359
-2151.15, 0.0953734, 0.0225904
-2152.3, 0.0953734, 0.022613
-862.098, 0.211182, 0.0122988
-2333.71, 0.0953734, 0.141465
-2332.31, 0.0953734, 0.141606
-582.285, 0.0752371, 0.373634
-2106.74, 0.0953734, 0.0217299
-2107.88, 0.0953734, 0.0217517
-846.884, 0.210332, 0.0117687
-2345.32, 0.0953734, 0.0268289
-2346.43, 0.0953734, 0.0268557
-935.576, 0.214397, 0.0149052
-2911.83, 0.0953734, 0.0656287
-2911.76, 0.0953734, 0.0656944
-1738.88, 0.25828, 0.0723448
-97.6127, 13.8219, 0.106822
-97.5821, 13.8219, 0.106929
-2062.06, 0.0954689, 0.0209218
-833.176, 0.210126, 0.0113312
-833.548, 0.210126, 0.0113426
-2860.52, 0.0954689, 0.0799946
-2128.48, 0.195934, 0.160126
-2127.89, 0.195934, 0.160286
-38.35, 3.49358, 2.57075
-469.849, 0.0953734, 0.000178038
-469.863, 0.0953734, 0.000178216
-458.304, 0.200458, 9.10475e-05
-2647.76, 0.0953734, 0.036164
-2648.63, 0.0953734, 0.0362001
-1091.61, 0.223758, 0.021416
-2899.72, 0.0953734, 0.0558316
-2899.94, 0.0953734, 0.0558874
-1442.98, 0.252925, 0.0445699
-330.114, 12.4474, 0.0181005
-330.008, 12.4474, 0.0181186
-821.783, 0.0031707, 0.0225904
-455.132, 0.00164825, 0.0481672
-455.132, 0.00164825, 0.0482154
-455.132, 0.0031707, 0.141465
-455.146, 0.00861013, 0.140723
-455.146, 0.00861013, 0.140864
-455.132, 0.00431929, 0.141235
-455.132, 0.00354328, 0.141381
-455.132, 0.00354328, 0.141523
-455.132, 0.00339935, 0.141413
-455.132, 0.00330909, 0.141432
-455.132, 0.00330909, 0.141574
-455.132, 0.00336489, 0.14142
-455.132, 0.0033423, 0.141425
-455.132, 0.0033423, 0.141566
-927.264, 0.0031707, 0.0217299
-455.132, 0.00165271, 0.0464401
-455.132, 0.00165271, 0.0464866
-554.674, 0.0031707, 0.0268289
-455.132, 0.00163108, 0.0566828
-455.132, 0.00163108, 0.0567395
-455.133, 0.0031707, 0.0656287
-455.132, 0.00158049, 0.134668
-455.132, 0.00158049, 0.134803
-1049.43, 0.0031707, 0.0209218
-455.132, 0.00165695, 0.044811
-455.132, 0.00165695, 0.0448558
-455.132, 0.0031707, 0.0799946
-455.132, 0.00171541, 0.176233
-455.132, 0.00171541, 0.176409
-989.164, 0.0031707, 0.000178038
-576.799, 0.00643225, 8.78961e-05
-576.925, 0.00643225, 8.7984e-05
-460.422, 0.0031707, 0.036164
-455.132, 0.00160882, 0.0754618
-455.132, 0.00160882, 0.0755373
-455.143, 0.0031707, 0.0558316
-455.132, 0.00158579, 0.114934
-455.132, 0.00158579, 0.115049
-2943.62, 0.056235, 0.0225904
-1237.67, 0.126029, 0.0125322
-1238.39, 0.126029, 0.0125447
-1899.87, 0.056235, 0.141465
-457.335, 0.0340481, 0.336175
-457.313, 0.0340481, 0.336512
-2902.99, 0.056235, 0.0217299
-1209.17, 0.125357, 0.0119677
-1209.88, 0.125357, 0.0119797
-3100.32, 0.056235, 0.0268289
-1376.8, 0.130284, 0.0156226
-1377.62, 0.130284, 0.0156382
-3098.55, 0.056235, 0.0656287
-1342.56, 0.0557933, 0.178393
-1340.28, 0.0557933, 0.178572
-455.132, 0.0543319, 9.73901
-2863.19, 0.0561788, 0.0209218
-2864.31, 0.0561788, 0.0209427
-1181.3, 0.124687, 0.0114254
-2905.55, 0.0561788, 0.0799946
-2904.38, 0.0561788, 0.0800747
-727.887, 0.0446261, 0.211635
-455.132, 0.0176801, 10.3679
-455.132, 0.0176801, 10.3782
-481.133, 0.056235, 0.000178038
-461.08, 0.116281, 8.96447e-05
-461.086, 0.116281, 8.97344e-05
-3260.33, 0.056235, 0.036164
-1720.31, 0.145116, 0.0263842
-1721.27, 0.145116, 0.0264106
-403.268, 6.46725, 0.00747512
-3204.5, 0.0561788, 0.0558316
-3203.98, 0.0561788, 0.0558874
-2249.49, 0.080788, 0.141798
-455.132, 0.343772, 5.89978
-455.132, 0.343772, 5.90569
-3315.6, 0.00777549, 0.0225904
-458.194, 0.00450311, 0.0522389
-458.159, 0.00450311, 0.0522911
-455.135, 0.00777549, 0.141465
-455.132, 0.00388407, 0.290877
-455.132, 0.00388407, 0.291168
-3384.09, 0.00777549, 0.0217299
-459.999, 0.00453738, 0.050495
-459.945, 0.00453738, 0.0505455
-2913.05, 0.00777549, 0.0268289
-455.445, 0.00436314, 0.0607261
-455.441, 0.00436314, 0.0607869
-496.506, 0.00777549, 0.0656287
-455.132, 0.0040012, 0.138697
-455.132, 0.0040012, 0.138836
-3444.28, 0.00777549, 0.0209218
-462.672, 0.0045756, 0.0488749
-462.592, 0.0045756, 0.0489238
-461.683, 0.00777549, 0.0799946
-455.132, 0.00396259, 0.167592
-455.132, 0.00396259, 0.167759
-662.789, 0.00777549, 0.000178038
-503.241, 0.0157978, 8.80311e-05
-503.29, 0.0157978, 8.81192e-05
-1806.43, 0.00777549, 0.036164
-455.134, 0.00419354, 0.0794773
-455.134, 0.00419354, 0.0795568
-599.759, 0.00777549, 0.0558316
-455.132, 0.00403983, 0.118989
-455.132, 0.00403983, 0.119108
-3291.27, 0.0426127, 0.0225904
-1525.43, 0.0985064, 0.0131096
-1526.38, 0.0985064, 0.0131227
-446.839, 2.82708, 0.00148681
-1460.87, 0.0425701, 0.141465
-1458.31, 0.0425701, 0.141606
-455.232, 0.0242121, 0.322768
-3263.67, 0.0425701, 0.0217299
-3264.43, 0.0425701, 0.0217517
-1485.08, 0.09759, 0.0124147
-447.963, 2.68185, 0.00132267
-447.956, 2.68185, 0.00132399
-3387.18, 0.0426127, 0.0268289
-1730.69, 0.104858, 0.0174025
-1731.72, 0.104858, 0.0174199
-435.689, 3.86395, 0.00308068
-3047.4, 0.0425701, 0.0656287
-3046.21, 0.0425701, 0.0656944
-660.905, 0.0316119, 0.17044
-455.132, 0.00956442, 7.75329
-455.132, 0.00956442, 7.76105
-3232.12, 0.0426127, 0.0209218
-1449.74, 0.0966961, 0.011811
-1450.64, 0.0966961, 0.0118228
-448.781, 2.57668, 0.0011996
-2768.9, 0.0425701, 0.0799946
-2767.25, 0.0425701, 0.0800747
-500.96, 0.0284659, 0.199729
-489.99, 0.0425701, 0.000178038
-490.026, 0.0425701, 0.000178216
-463.223, 0.0877222, 8.91326e-05
-3427.56, 0.0425701, 0.036164
-3427.43, 0.0425701, 0.0362001
-2688.29, 0.110061, 0.0495857
-77.074, 4.89294, 0.175258
-77.0851, 4.89294, 0.175434
-3212.17, 0.0426127, 0.0558316
-1046.36, 0.0363014, 0.14984
-1044.2, 0.0363014, 0.14999
-455.132, 0.0192146, 7.77364
-556.904, 0.00261706, 0.0225904
-556.036, 0.00261706, 0.022613
-455.132, 0.00134774, 0.0476892
-455.132, 0.00261706, 0.141465
-455.132, 0.00261706, 0.141606
-455.133, 0.00712098, 0.141895
-455.132, 0.00375356, 0.14162
-455.132, 0.00375356, 0.141762
-597.052, 0.00261968, 0.0217299
-455.132, 0.00134909, 0.0459543
-455.132, 0.00134909, 0.0460002
-475.605, 0.00261968, 0.0268289
-455.132, 0.00133529, 0.0562164
-455.132, 0.00133529, 0.0562727
-455.132, 0.00261968, 0.0656287
-455.132, 0.00181278, 0.166361
-455.132, 0.00181278, 0.166527
-647.34, 0.00261968, 0.0209218
-455.132, 0.001352, 0.0443293
-455.132, 0.001352, 0.0443737
-455.132, 0.00261968, 0.0799946
-457.714, 0.00711378, 0.0804611
-457.685, 0.00711378, 0.0805416
-455.132, 0.00351152, 0.080131
-455.132, 0.00288812, 0.0800405
-455.132, 0.00288812, 0.0801206
-455.132, 0.0027072, 0.0800099
-1107, 0.00261706, 0.000178038
-1107.68, 0.00261706, 0.000178216
-603.346, 0.00528253, 8.72853e-05
-455.709, 0.00261706, 0.036164
-455.701, 0.00261706, 0.0362001
-455.132, 0.00132127, 0.0749719
-455.133, 0.00261706, 0.0558316
-455.133, 0.00261706, 0.0558874
-455.132, 0.00131285, 0.115046
-1814.59, 0.120629, 0.0225904
-1815.61, 0.120629, 0.022613
-749.867, 0.268309, 0.0123719
-2371.69, 0.120629, 0.141465
-2370.63, 0.120629, 0.141606
-897.155, 0.122691, 0.384492
-455.132, 0.130643, 20.9819
-455.132, 0.130643, 21.0029
-1773.39, 0.120749, 0.0217299
-739.378, 0.266546, 0.0118135
-739.662, 0.266546, 0.0118254
-1992.9, 0.120749, 0.0268289
-803.599, 0.271076, 0.0149186
-803.933, 0.271076, 0.0149336
-2698.04, 0.120749, 0.0656287
-1265.17, 0.319165, 0.0521
-1265.74, 0.319165, 0.0521521
-312.814, 15.6569, 0.0206925
-1736.38, 0.120629, 0.0209218
-1737.39, 0.120629, 0.0209427
-728.626, 0.266886, 0.0113783
-2713.23, 0.120629, 0.0799946
-2713.12, 0.120629, 0.0800747
-1545.41, 0.325166, 0.0917079
-135.052, 17.0826, 0.158413
-135.277, 17.0826, 0.158571
-466.435, 0.120749, 0.000178038
-457.472, 0.255668, 9.20084e-05
-457.474, 0.255668, 9.21004e-05
-2299.62, 0.120749, 0.036164
-916.702, 0.278995, 0.0209707
-917.124, 0.278995, 0.0209917
-2636.4, 0.120749, 0.0558316
-1142.39, 0.305047, 0.0384413
-1142.94, 0.305047, 0.0384798
-768.651, 0.375036, 0.0225904
-468.141, 0.896248, 0.0138512
-468.153, 0.896248, 0.013865
-1495.3, 0.375036, 0.141465
-449.674, 1.0086, 0.123109
-449.671, 1.0086, 0.123232
-757.609, 0.375036, 0.0217299
-467.635, 0.896628, 0.0133337
-467.647, 0.896628, 0.013347
-822.058, 0.375036, 0.0268289
-469.485, 0.903076, 0.0166783
-469.498, 0.903076, 0.016695
-1201.65, 0.375036, 0.0656287
-474.364, 0.942927, 0.0446625
-474.379, 0.942927, 0.0447072
-747.025, 0.375036, 0.0209218
-467.147, 0.897095, 0.0128497
-467.158, 0.897095, 0.0128626
-1295.58, 0.375036, 0.0799946
-472.524, 0.956474, 0.0564442
-472.537, 0.956474, 0.0565007
-457.721, 0.375036, 0.000178038
-455.263, 0.874846, 0.000104799
-455.263, 0.874846, 0.000104904
-931.441, 0.375036, 0.036164
-472.644, 0.910591, 0.0228365
-472.66, 0.910591, 0.0228593
-1124.04, 0.375036, 0.0558316
-475.128, 0.931415, 0.0369377
-475.145, 0.931415, 0.0369747
-3136.07, 0.0486564, 0.0225904
-1377.93, 0.110321, 0.0127381
-1378.76, 0.110321, 0.0127509
-1686.55, 0.0486564, 0.141465
-455.617, 0.0283839, 0.328659
-455.611, 0.0283839, 0.328987
-3100.92, 0.0486564, 0.0217299
-1344.73, 0.109648, 0.0121474
-1345.54, 0.109648, 0.0121595
-3263.6, 0.0486564, 0.0268289
