,X,Y,Z
0,0.0068984312,0.0156431657,-1668.2175648166558
1,0.0068984312,0.046929497099999995,-48.53087444511311
2,0.0068984312,0.0782158285,-37.355475623582606
3,0.0068984312,0.10950215989999999,-37.521824028572155
4,0.0068984312,0.14078849129999998,-37.52366709030957
5,0.0068984312,0.1720748227,-37.52368703976026
6,0.0068984312,0.20336115409999997,-37.52368725563065
7,0.0068984312,0.23464748549999997,-37.523687257956226
8,0.0068984312,0.2659338169,-37.523687258012615
9,0.0068984312,0.2972201483,-37.52368725802171
10,0.0068984312,0.3285064797,-37.52368725802171
11,0.0068984312,0.3597928111,-37.52368725802353
12,0.0068984312,0.3910791425,-37.52368725797987
13,0.0068984312,0.4223654739,-37.52368725800625
14,0.0068984312,0.4536518053,-37.52368725802262
15,0.0068984312,0.4849381367,-37.523687258013524
16,0.0068984312,0.5162244681,-37.5236872580208
17,0.0068984312,0.5475107995,-37.52368725802444
18,0.0068984312,0.5787971309,-37.523687258031714
19,0.0068984312,0.6100834623,-37.5236872580208
20,0.0068984312,0.6413697937,-37.52368725800898
21,0.0068984312,0.6726561251,-37.52368725801989
22,0.0068984312,0.7039424565,-37.52368725799715
23,0.0068984312,0.7352287879,-37.523687258009886
24,0.0068984312,0.7665151192999999,-37.52368725800261
25,0.0068984312,0.7978014507,-37.52368725800625
26,0.0068984312,0.8290877821,-37.523687258009886
27,0.0068984312,0.8603741135,-37.52368725802444
28,0.0068984312,0.8916604449,-37.52368725798806
29,0.0068984312,0.9229467763,-37.52368725800443
30,0.0068984312,0.9542331077,-37.52368725800079
31,0.0068984312,0.9855194391,-37.52368725800807
32,0.0068984312,1.0168057705,-37.52368725801989
33,0.0068984312,1.0480921019,-37.52368725800625
34,0.0068984312,1.0793784333,-37.52368725802444
35,0.0068984312,1.1106647647,-37.523687258009886
36,0.0068984312,1.1419510961,-37.52368725800625
37,0.0068984312,1.1732374275,-37.5236872580017
38,0.0068984312,1.2045237589,-37.523687258013524
39,0.0068984312,1.2358100903,-37.52368725798806
40,0.0068984312,1.2670964217,-37.52368725802444
41,0.0068984312,1.2983827531,-37.52368725800443
42,0.0068984312,1.3296690844999999,-37.523687258013524
43,0.0068984312,1.3609554159,-37.5236872580208
44,0.0068984312,1.3922417473,-37.523687258028986
45,0.0068984312,1.4235280787,-37.5236872579826
46,0.0068984312,1.4548144101,-37.523687258013524
47,0.0068984312,1.4861007415,-37.52368725801898
48,0.0068984312,1.5173870728999999,-37.523687258013524
49,0.0068984312,1.5486734043,-37.52368725801807
50,0.0068984312,1.5799597357,-37.523687257991696
51,0.0068984312,1.6112460671,-37.52368725798715
52,0.0068984312,1.6425323985,-37.52368725798988
53,0.0068984312,1.6738187299,-37.5236872580208
54,0.0068984312,1.7051050613,-37.52368725802262
55,0.0068984312,1.7363913926999999,-37.52368725802626
56,0.0068984312,1.7676777241,-37.52368725798897
57,0.0068984312,1.7989640555,-37.52368725802262
58,0.0068984312,1.8302503869,-37.52368725799806
59,0.0068984312,1.8615367183,-37.52368725801807
60,0.0068984312,1.8928230497,-37.523687258014434
61,0.0068984312,1.9241093810999998,-37.52368725798078
62,0.0068984312,1.9553957124999999,-37.52368725803626
63,0.0068984312,1.9866820439,-37.52368725802444
64,0.0068984312,2.0179683752999997,-37.523687258009886
65,0.0068984312,2.0492547066999998,-37.52368725802262
66,0.0068984312,2.0805410381,-37.52368725801898
67,0.0068984312,2.1118273695,-37.523687257994425
68,0.0068984312,2.1431137009,-37.52368725798442
69,0.0068984312,2.1744000323,-37.523687258009886
70,0.0068984312,2.2056863637,-37.52368725800261
71,0.0068984312,2.2369726950999995,-37.52368725802171
72,0.0068984312,2.2682590264999996,-37.523687257974416
73,0.0068984312,2.2995453578999996,-37.523687257994425
74,0.0068984312,2.3308316892999996,-37.52368725800898
75,0.0068984312,2.3621180206999997,-37.52368725799806
76,0.0068984312,2.3934043520999997,-37.523687258011705
77,0.0068984312,2.4246906834999997,-37.52368725801898
78,0.0068984312,2.4559770148999998,-37.523687257958954
79,0.0068984312,2.4872633463,-37.52368725799715
80,0.0068984312,2.5185496777,-37.52368725798988
81,0.0068984312,2.5498360091,-37.52368725801898
82,0.0068984312,2.5811223405,-37.52368725801625
83,0.0068984312,2.6124086719,-37.52368725802535
84,0.0068984312,2.6436950032999995,-37.523687257978054
85,0.0068984312,2.6749813346999995,-37.52368725800807
86,0.0068984312,2.7062676660999996,-37.52368725801807
