,X,Y,Z
0,0.0096863017,0.2673123375,-34.97174947778785
1,0.0096863017,0.2691124205808081,-34.97174947914664
2,0.0096863017,0.2709125036616162,-34.97174948027441
3,0.0096863017,0.2727125867424242,-34.97174948123211
4,0.0096863017,0.2745126698232323,-34.97174948200154
5,0.0096863017,0.2763127529040404,-34.97174948266547
6,0.0096863017,0.2781128359848485,-34.97174948321481
7,0.0096863017,0.2799129190656566,-34.9717494836641
8,0.0096863017,0.28171300214646466,-34.97174948395059
9,0.0096863017,0.2835130852272727,-34.971749484298925
10,0.0096863017,0.2853131683080808,-34.971749484570864
11,0.0096863017,0.2871132513888889,-34.97174948477186
12,0.0096863017,0.28891333446969697,-34.97174948494285
13,0.0096863017,0.29071341755050506,-34.971749485125656
14,0.0096863017,0.29251350063131315,-34.97174948521206
15,0.0096863017,0.2943135837121212,-34.971749485342116
16,0.0096863017,0.2961136667929293,-34.97174948541124
17,0.0096863017,0.29791374987373737,-34.97174948549127
18,0.0096863017,0.29971383295454546,-34.97174948556767
19,0.0096863017,0.30151391603535355,-34.971749485594046
20,0.0096863017,0.30331399911616164,-34.97174948565589
21,0.0096863017,0.30511408219696967,-34.971749485614964
22,0.0096863017,0.30691416527777776,-34.971749485686814
23,0.0096863017,0.30871424835858585,-34.97174948567954
24,0.0096863017,0.31051433143939394,-34.9717494857714
25,0.0096863017,0.31231441452020203,-34.97174948576685
26,0.0096863017,0.31411449760101007,-34.97174948576776
27,0.0096863017,0.31591458068181816,-34.9717494857814
28,0.0096863017,0.31771466376262625,-34.971749485777764
29,0.0096863017,0.31951474684343434,-34.971749485809596
30,0.0096863017,0.32131482992424243,-34.971749485795044
31,0.0096863017,0.3231149130050505,-34.971749485809596
32,0.0096863017,0.3249149960858586,-34.97174948581687
33,0.0096863017,0.32671507916666664,-34.97174948583233
34,0.0096863017,0.32851516224747473,-34.971749485848704
35,0.0096863017,0.3303152453282828,-34.97174948583233
36,0.0096863017,0.3321153284090909,-34.97174948580141
37,0.0096863017,0.333915411489899,-34.971749485829605
38,0.0096863017,0.33571549457070704,-34.97174948583324
39,0.0096863017,0.33751557765151513,-34.971749485827786
40,0.0096863017,0.3393156607323232,-34.971749485829605
41,0.0096863017,0.3411157438131313,-34.97174948585052
42,0.0096863017,0.3429158268939394,-34.97174948579777
43,0.0096863017,0.34471590997474744,-34.9717494858578
44,0.0096863017,0.3465159930555556,-34.97174948584416
45,0.0096863017,0.3483160761363636,-34.971749485848704
46,0.0096863017,0.3501161592171717,-34.971749485831424
47,0.0096863017,0.3519162422979798,-34.971749485829605
48,0.0096863017,0.3537163253787879,-34.971749485828695
49,0.0096863017,0.355516408459596,-34.97174948580414
50,0.0096863017,0.357316491540404,-34.97174948583324
51,0.0096863017,0.3591165746212121,-34.9717494858005
52,0.0096863017,0.3609166577020202,-34.97174948584143
53,0.0096863017,0.3627167407828283,-34.97174948582597
54,0.0096863017,0.3645168238636364,-34.97174948584416
55,0.0096863017,0.3663169069444444,-34.97174948583961
56,0.0096863017,0.36811699002525256,-34.97174948580869
57,0.0096863017,0.3699170731060606,-34.97174948580323
58,0.0096863017,0.3717171561868687,-34.971749485831424
59,0.0096863017,0.37351723926767677,-34.97174948584416
60,0.0096863017,0.37531732234848486,-34.971749485777764
61,0.0096863017,0.37711740542929295,-34.97174948584325
62,0.0096863017,0.378917488510101,-34.97174948581596
63,0.0096863017,0.3807175715909091,-34.97174948583961
64,0.0096863017,0.38251765467171717,-34.971749485814144
65,0.0096863017,0.38431773775252526,-34.97174948582597
66,0.0096863017,0.38611782083333335,-34.97174948586144
67,0.0096863017,0.3879179039141414,-34.97174948584143
68,0.0096863017,0.3897179869949495,-34.971749485828695
69,0.0096863017,0.39151807007575756,-34.97174948582506
70,0.0096863017,0.39331815315656565,-34.97174948584143
71,0.0096863017,0.39511823623737374,-34.971749485791406
72,0.0096863017,0.3969183193181818,-34.9717494858387
73,0.0096863017,0.3987184023989899,-34.9717494858196
74,0.0096863017,0.40051848547979796,-34.97174948582051
75,0.0096863017,0.40231856856060605,-34.971749485795954
76,0.0096863017,0.40411865164141414,-34.971749485831424
77,0.0096863017,0.40591873472222223,-34.97174948582051
78,0.0096863017,0.4077188178030303,-34.971749485831424
79,0.0096863017,0.40951890088383835,-34.97174948581596
80,0.0096863017,0.41131898396464645,-34.971749485845976
81,0.0096863017,0.41311906704545454,-34.97174948584416
82,0.0096863017,0.4149191501262626,-34.97174948584234
83,0.0096863017,0.4167192332070707,-34.971749485829605
84,0.0096863017,0.41851931628787875,-34.971749485811415
85,0.0096863017,0.4203193993686869,-34.97174948583506
86,0.0096863017,0.42211948244949493,-34.97174948583324
87,0.0096863017,0.423919565530303,-34.97174948582051
88,0.0096863017,0.4257196486111111,-34.9717494858578
89,0.0096863017,0.42751973169191915,-34.97174948583415
90,0.0096863017,0.4293198147727273,-34.97174948583415
91,0.0096863017,0.4311198978535353,-34.9717494858387
92,0.0096863017,0.4329199809343434,-34.9717494858005
93,0.0096863017,0.4347200640151515,-34.971749485795954
94,0.0096863017,0.4365201470959596,-34.97174948584325
95,0.0096863017,0.4383202301767677,-34.97174948585234
96,0.0096863017,0.4401203132575757,-34.97174948582324
97,0.0096863017,0.44192039633838387,-34.97174948585689
98,0.0096863017,0.4437204794191919,-34.97174948583506
99,0.0096863017,0.4455205625,-34.97174948579959
100,0.02979048047070707,0.2673123375,-34.69563782196565
101,0.02979048047070707,0.2691124205808081,-34.710319337113106
102,0.02979048047070707,0.2709125036616162,-34.72430842639278
103,0.02979048047070707,0.2727125867424242,-34.73762683144014
104,0.02979048047070707,0.2745126698232323,-34.750297128004604
105,0.02979048047070707,0.2763127529040404,-34.76234244227999
106,0.02979048047070707,0.2781128359848485,-34.773786209763784
107,0.02979048047070707,0.2799129190656566,-34.784652008142984
108,0.02979048047070707,0.28171300214646466,-34.794963518834265
109,0.02979048047070707,0.2835130852272727,-34.80474373566631
110,0.02979048047070707,0.2853131683080808,-34.81401559966889
111,0.02979048047070707,0.2871132513888889,-34.822801627719855
112,0.02979048047070707,0.28891333446969697,-34.83112383440039
113,0.02979048047070707,0.29071341755050506,-34.839003669755584
114,0.02979048047070707,0.29251350063131315,-34.846461970940254
115,0.02979048047070707,0.2943135837121212,-34.85351892597009
116,0.02979048047070707,0.2961136667929293,-34.86019404737726
117,0.02979048047070707,0.29791374987373737,-34.86650627653398
118,0.02979048047070707,0.29971383295454546,-34.87247364281575
119,0.02979048047070707,0.30151391603535355,-34.878113504394605
120,0.02979048047070707,0.30331399911616164,-34.88344256753044
121,0.02979048047070707,0.30511408219696967,-34.88847683914537
122,0.02979048047070707,0.30691416527777776,-34.89323163624704
123,0.02979048047070707,0.30871424835858585,-34.89772159840959
124,0.02979048047070707,0.31051433143939394,-34.901960702758515
125,0.02979048047070707,0.31231441452020203,-34.90596228078266
126,0.02979048047070707,0.31411449760101007,-34.909739066441034
127,0.02979048047070707,0.31591458068181816,-34.91330319149529
128,0.02979048047070707,0.31771466376262625,-34.916666087950034
129,0.02979048047070707,0.31951474684343434,-34.91983869827709
130,0.02979048047070707,0.32131482992424243,-34.92283141910866
131,0.02979048047070707,0.3231149130050505,-34.92565412244676
132,0.02979048047070707,0.3249149960858586,-34.928316176979024
133,0.02979048047070707,0.32671507916666664,-34.93082646893981
134,0.02979048047070707,0.32851516224747473,-34.933193422944896
135,0.02979048047070707,0.3303152453282828,-34.93542502250784
136,0.02979048047070707,0.3321153284090909,-34.93752887986011
137,0.02979048047070707,0.333915411489899,-34.93951210638443
138,0.02979048047070707,0.33571549457070704,-34.94138147236572
139,0.02979048047070707,0.33751557765151513,-34.94314339120956
140,0.02979048047070707,0.3393156607323232,-34.94480392937203
141,0.02979048047070707,0.3411157438131313,-34.94636882338273
142,0.02979048047070707,0.3429158268939394,-34.9478434964376
143,0.02979048047070707,0.34471590997474744,-34.94923307409226
144,0.02979048047070707,0.3465159930555556,-34.950542399438746
145,0.02979048047070707,0.3483160761363636,-34.95177606314064
146,0.02979048047070707,0.3501161592171717,-34.95293838645739
147,0.02979048047070707,0.3519162422979798,-34.95403343095859
148,0.02979048047070707,0.3537163253787879,-34.955065049604855
149,0.02979048047070707,0.355516408459596,-34.95603687939456
150,0.02979048047070707,0.357316491540404,-34.95695235302901
151,0.02979048047070707,0.3591165746212121,-34.95781470982911
152,0.02979048047070707,0.3609166577020202,-34.958627006271854
153,0.02979048047070707,0.3627167407828283,-34.959392125790146
154,0.02979048047070707,0.3645168238636364,-34.96011278925562
155,0.02979048047070707,0.3663169069444444,-34.9607915789029
156,0.02979048047070707,0.36811699002525256,-34.96143089439738
157,0.02979048047070707,0.3699170731060606,-34.962033017399335
158,0.02979048047070707,0.3717171561868687,-34.96260009935577
159,0.02979048047070707,0.37351723926767677,-34.9631341686345
160,0.02979048047070707,0.37531732234848486,-34.963637137368096
161,0.02979048047070707,0.37711740542929295,-34.96411080817779
162,0.02979048047070707,0.378917488510101,-34.964556880064265
163,0.02979048047070707,0.3807175715909091,-34.96497695443668
164,0.02979048047070707,0.38251765467171717,-34.965372547295374
165,0.02979048047070707,0.38431773775252526,-34.965745077110114
166,0.02979048047070707,0.38611782083333335,-34.966095880059584
167,0.02979048047070707,0.3879179039141414,-34.96642621920182
168,0.02979048047070707,0.3897179869949495,-34.96673728462156
169,0.02979048047070707,0.39151807007575756,-34.9670301976239
170,0.02979048047070707,0.39331815315656565,-34.967306014647875
171,0.02979048047070707,0.39511823623737374,-34.96756573096445
172,0.02979048047070707,0.3969183193181818,-34.96781028422538
173,0.02979048047070707,0.3987184023989899,-34.96804055902976
174,0.02979048047070707,0.40051848547979796,-34.96825739061569
175,0.02979048047070707,0.40231856856060605,-34.96846155758067
176,0.02979048047070707,0.40411865164141414,-34.968653798244304
177,0.02979048047070707,0.40591873472222223,-34.96883480808356
178,0.02979048047070707,0.4077188178030303,-34.96900524213561
179,0.02979048047070707,0.40951890088383835,-34.96916571732527
180,0.02979048047070707,0.41131898396464645,-34.96931681472688
181,0.02979048047070707,0.41311906704545454,-34.969459081681634
182,0.02979048047070707,0.4149191501262626,-34.96959303353651
183,0.02979048047070707,0.4167192332070707,-34.96971915842187
184,0.02979048047070707,0.41851931628787875,-34.96983791114508
185,0.02979048047070707,0.4203193993686869,-34.969949721453304
186,0.02979048047070707,0.42211948244949493,-34.97005499483839
187,0.02979048047070707,0.423919565530303,-34.970154113110766
188,0.02979048047070707,0.4257196486111111,-34.97024743583097
189,0.02979048047070707,0.42751973169191915,-34.9703353016057
190,0.02979048047070707,0.4293198147727273,-34.97041802925469
191,0.02979048047070707,0.4311198978535353,-34.97049591906034
192,0.02979048047070707,0.4329199809343434,-34.97056925446395
193,0.02979048047070707,0.4347200640151515,-34.9706383020075
194,0.02979048047070707,0.4365201470959596,-34.970703311136276
195,0.02979048047070707,0.4383202301767677,-34.97076451785779
196,0.02979048047070707,0.4401203132575757,-34.97082214451075
197,0.02979048047070707,0.44192039633838387,-34.9708764003326
198,0.02979048047070707,0.4437204794191919,-34.97092748247451
199,0.02979048047070707,0.4455205625,-34.97097557644702
200,0.04989465924141415,0.2673123375,-39.40093281373356
